ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
22-14;22;Projekt;Udział w targach branży BPO i SSC w Stanach Zjednoczonych i w Wielkiej Brytanii oraz organizacja konferencji dla tej branży na Pomorzu najlepszą metodą pozyskania inwestycji z tej branży dla Pomorza.;RPPM.01.06.01-00-011/09-04;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.01;612,126.00;612,126.00;459,094.50;459,094.50;Gdańska Agencja Rozwoju Gospodarczego Spółka z ograniczoną odpowiedzialnością;5833054620;80-382;Gdańsk;Pomorskie;Powiat m. Gdańsk;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/05/20;2011/05/20
22-15;22;Projekt;Misje gospodarcze we Francji, Stanach Zjednoczonych i Chinach oraz rewizyty w Gdańsku doskonałym sposobem na tworzenie ułatwień w nawiązywaniu zagranicznych kontaktów przez pomorskie firmy.;RPPM.01.06.02-00-003/09-05;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.02;1,017,992.00;1,017,992.00;763,494.00;763,494.00;Gdańska Agencja Rozwoju Gospodarczego Spółka z ograniczoną odpowiedzialnością;5833054620;80-382;Gdańsk;Pomorskie;Powiat m. Gdańsk;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/03/07;2011/03/07
24-6;24;Projekt;Rozwój działalności pożyczkowej Funduszu Górnośląskiego SA poprzez dokapitalizowanie Śląskiego Funduszu Pożyczkowego działającego na terenie województwa śląskiego;RPSL.01.01.01-00-005/09-03;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.01.00.00;RPSL.01.01.00;RPSL.01.01.01;51,414,630.80;50,100,000.00;40,004,850.00;40,004,850.00;Fundusz Górnośląski SA;9541024666;40-086;Katowice;Śląskie;Powiat m. Katowice;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;fundusz - duże przedsiębiorstwo;01 Obszar miejski;;;2011/04/21;2011/04/21
24-7;24;Projekt;Promocja Terenów Inwestycyjnych w Województwie Śląskim;RPSL.01.01.02-00-005/09-03;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.01.00.00;RPSL.01.01.00;RPSL.01.01.02;498,574.63;498,574.63;423,788.43;423,788.43;Województwo Śląskie;9542260713;40-037;Katowice;Śląskie;Powiat m. Katowice;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;wspólnota samorządowa - województwo;01 Obszar miejski;;;2011/02/24;2011/03/11
24-8;24;Projekt;EXPO REAL 2010: Metropolia Silesia - atrakcyjne miejsce inwestycji;RPSL.01.01.02-00-014/09-01;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.01.00.00;RPSL.01.01.00;RPSL.01.01.02;952,100.13;908,651.02;772,353.36;772,353.36;Górnośląski Związek Metropolitalny;6342656385;40-053;Katowice;Śląskie;Powiat m. Katowice;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;wspólnota samorządowa - gmina;01 Obszar miejski;;;2011/02/04;2011/02/08
24-9;24;Projekt;Serwis internetowy prezentujący zaplecze turystyczne województwa śląskiego;RPSL.03.03.00-00-003/10-02;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.03.00.00;RPSL.03.03.00;;105,820.00;105,820.00;89,947.00;89,947.00;Śląska Izba Turystyki;9541931223;40-014;Katowice;Śląskie;Powiat m. Katowice;13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);stowarzyszenie;01 Obszar miejski;;;2011/05/27;2011/05/30
24-10;24;Projekt;Podniesienie atrakcyjności Górnośląskiego Parku Etnograficznego w Chorzowie w promowaniu tradycyjnej kultury wsi śląskiej poprzez imprezy plenerowe;RPSL.04.03.00-00-015/10-00;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.04.00.00;RPSL.04.03.00;;648,860.00;562,147.54;477,825.40;477,825.40;Górnośląski Park Etnograficzny;6272377905;41-500;Chorzów;Śląskie;Powiat m. Chorzów;60 Inne wsparcie dla poprawy usług kulturalnych;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;;;2011/03/15;2011/03/21
24-11;24;Projekt;Program Promocji Produktów Kulturowych Województwa Śląskiego;RPSL.04.03.00-00-025/09-02;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.04.00.00;RPSL.04.03.00;;465,440.00;457,900.00;389,215.00;389,215.00;Stowarzyszenie Inicjatywa;6462386250;40-032;Katowice;Śląskie;Powiat m. Katowice;60 Inne wsparcie dla poprawy usług kulturalnych;stowarzyszenie;01 Obszar miejski;RPSL.04.03.00-00-025/09-01-K01;Nie;2011/03/11;2011/03/11
24-12;24;Projekt;Dostawa Elektrycznych Zespołów Trakcyjnych do wykonywania pasażerskich przewozów regionalnych - 5 sztuk;RPSL.07.02.00-00-020/09-01;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.07.00.00;RPSL.07.02.00;;96,519,600.00;67,622,400.00;57,479,040.00;57,479,040.00;Województwo Śląskie;9542260713;40-037;Katowice;Śląskie;Powiat m. Katowice;18 Tabor kolejowy;wspólnota samorządowa - województwo;01 Obszar miejski;RPSL.07.02.00-00-020/09-07;Nie;2011/04/19;2011/04/21
24-13;24;Projekt;Roczny Plan Działań na rok 2009 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania. ;RPSL.10.01.00-00-006/08-03;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.01.00;;6,143,605.00;6,143,605.00;6,143,605.00;6,143,605.00;Śląskie Centrum Przedsiębiorczości;9542613270;41-500;Chorzów;Śląskie;Powiat m. Chorzów;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;00 Nie dotyczy;;;2011/03/17;2011/03/21
24-14;24;Projekt;Roczny Plan Działań na 2010 rok w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania;RPSL.10.01.00-00-007/09-02;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.01.00;;10,983,227.22;10,983,227.22;10,983,227.22;10,983,227.22;Województwo Śląskie;9542260713;40-037;Katowice;Śląskie;Powiat m. Katowice;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;;;2011/02/04;2011/02/07
24-15;24;Projekt;Roczny plan Działania na rok 2010 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania;RPSL.10.01.00-00-008/09-03;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.01.00;;7,168,546.00;7,168,546.00;7,168,546.00;7,168,546.00;Śląskie Centrum Przedsiębiorczości;9542613270;41-500;Chorzów;Śląskie;Powiat m. Chorzów;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;00 Nie dotyczy;;;2011/03/22;2011/03/24
24-16;24;Projekt;Roczny Plan Działań na 2011 rok w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania.;RPSL.10.01.00-00-009/10-01;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.01.00;;19,669,000.00;19,669,000.00;19,669,000.00;19,669,000.00;Województwo Śląskie;9542260713;40-037;Katowice;Śląskie;Powiat m. Katowice;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;00 Nie dotyczy;RPSL.10.01.00-00-009/10-08;Nie;2011/04/05;2011/04/07
24-17;24;Projekt;Roczny Plan Działań na rok 2011 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania;RPSL.10.01.00-00-010/10-01;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.01.00;;9,032,300.00;9,032,300.00;9,032,300.00;9,032,300.00;Śląskie Centrum Przedsiębiorczości;9542613270;41-500;Chorzów;Śląskie;Powiat m. Chorzów;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;00 Nie dotyczy;;;2011/04/05;2011/04/07
24-18;24;Projekt;Roczny Plan działań na 2010 rok w ramach Działania 10.2 Działania informacyjne i promocyjne;RPSL.10.02.00-00-006/09-02;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.02.00;;1,649,179.45;1,649,179.45;1,649,179.45;1,649,179.45;Województwo Śląskie;9542260713;40-037;Katowice;Śląskie;Powiat m. Katowice;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;;;2011/02/04;2011/02/07
24-19;24;Projekt;Roczny Plan Działań na rok 2011 w ramach Działania 10.2 Działania informacyjne i promocyjne.;RPSL.10.02.00-00-008/10-01;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.02.00;;2,538,000.00;2,538,000.00;2,538,000.00;2,538,000.00;Województwo Śląskie;9542260713;40-037;Katowice;Śląskie;Powiat m. Katowice;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;00 Nie dotyczy;RPSL.10.02.00-00-008/10-06;Nie;2011/01/13;2011/04/07
24-20;24;Projekt;Roczny Plan Działań na rok 2011 w ramach Działania 10.2 Działania informacyjne i promocyjne;RPSL.10.02.00-00-009/10-00;Regionalny Program Operacyjny Województwa Śląskiego;RPSL.10.00.00;RPSL.10.02.00;;200,000.00;200,000.00;200,000.00;200,000.00;Śląskie Centrum Przedsiębiorczości;9542613270;41-500;Chorzów;Śląskie;Powiat m. Chorzów;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;00 Nie dotyczy;RPSL.10.02.00-00-009/10-07;Nie;2011/01/13;2011/01/14
26-5;26;Projekt;Rozszerzenie działalności Świętokrzyskiego Funduszu Poręczeniowego Sp. z o.o. formą wspierania mikro, małych i średnich przedsiębiorców w Województwie Świętokrzyskim.;RPSW.01.03.00-26-001/10-02;Regionalny Program Operacyjny Województwa Świętokrzyskiego;RPSW.01.00.00;RPSW.01.03.00;;27,000,000.00;27,000,000.00;20,250,000.00;20,250,000.00;ŚWIĘTOKRZYSKI FUNDUSZ PORĘCZENIOWY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;6572863604;25-323;Kielce;Świętokrzyskie;Powiat m. Kielce;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/05/04;2011/05/05
26-6;26;Projekt;Lokalny Fundusz Pożyczkowy jako zwrotne wsparcie finansowe dla MIKROPRZEDSIĘBIORSTW.		 ;RPSW.01.03.00-26-002/10-02;Regionalny Program Operacyjny Województwa Świętokrzyskiego;RPSW.01.00.00;RPSW.01.03.00;;12,600,000.00;12,600,000.00;10,000,620.00;10,000,620.00;FUNDACJA ROZWOJU REGIONU PIERZCHNICA;6551444109;26-015;Pierzchnica;Świętokrzyskie;Powiat kielecki;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;fundacja;00 Nie dotyczy;;;2011/05/19;2011/05/20
28-4;28;Projekt;Dokapitalizowanie funduszy pożyczkowych na Warmii i Mazurach;RPWM.01.02.02-28-001/09-04;Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego;RPWM.01.00.00;RPWM.01.02.00;RPWM.01.02.02;63,847,500.00;63,847,500.00;63,847,500.00;63,847,500.00;"""Warmińsko-Mazurska Agencja Rozwoju Regionalnego Spółka Akcyjna w Olsztynie""";7390503912;10-516;Olsztyn;Warmińsko-mazurskie;Powiat m. Olsztyn;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka akcyjna - duże przedsiębiorstwo;00 Nie dotyczy;;;2011/04/29;2011/05/02
28-5;28;Projekt;Dokapitalizowanie Funduszy Poreczeniowych na Warmii i Mazurach;RPWM.01.02.02-28-002/09-05;Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego;RPWM.01.00.00;RPWM.01.02.00;RPWM.01.02.02;42,565,000.00;42,565,000.00;42,565,000.00;42,565,000.00;"""Działdowska Agencja Rozwoju"" Spółka Akcyjna";5711000706;13-200;Działdowo;Warmińsko-mazurskie;Powiat działdowski;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka akcyjna - duże przedsiębiorstwo;00 Nie dotyczy;;;2011/03/31;2011/05/20
14-10;14;Projekt;Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim;RPWM.01.03.00-28-017/09-04;Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego;RPWM.01.00.00;RPWM.01.03.00;;388,204.00;313,400.00;156,700.00;133,195.00;S- Kadra Piotr Cimaszkiewicz;5791423106;11-042;Jonkowo;Warmińsko-mazurskie;Powiat olsztyński;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/01/28;2011/01/28
22-16;22;Projekt;Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim;RPWM.01.03.00-28-017/09-04;Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego;RPWM.01.00.00;RPWM.01.03.00;;388,204.00;313,400.00;156,700.00;133,195.00;S- Kadra Piotr Cimaszkiewicz;5791423106;11-042;Jonkowo;Warmińsko-mazurskie;Powiat olsztyński;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/01/28;2011/01/28
24-21;24;Projekt;Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim;RPWM.01.03.00-28-017/09-04;Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego;RPWM.01.00.00;RPWM.01.03.00;;388,204.00;313,400.00;156,700.00;133,195.00;S- Kadra Piotr Cimaszkiewicz;5791423106;11-042;Jonkowo;Warmińsko-mazurskie;Powiat olsztyński;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/01/28;2011/01/28
28-6;28;Projekt;Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim;RPWM.01.03.00-28-017/09-04;Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego;RPWM.01.00.00;RPWM.01.03.00;;388,204.00;313,400.00;156,700.00;133,195.00;S- Kadra Piotr Cimaszkiewicz;5791423106;11-042;Jonkowo;Warmińsko-mazurskie;Powiat olsztyński;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/01/28;2011/01/28
30-7;30;Projekt;Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim;RPWM.01.03.00-28-017/09-04;Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego;RPWM.01.00.00;RPWM.01.03.00;;388,204.00;313,400.00;156,700.00;133,195.00;S- Kadra Piotr Cimaszkiewicz;5791423106;11-042;Jonkowo;Warmińsko-mazurskie;Powiat olsztyński;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/01/28;2011/01/28
30-8;30;Projekt;JESSICA;RPWP.01.04.03-30-001/09-02;Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013;RPWP.01.00.00;RPWP.01.04.00;RPWP.01.04.03;55,600,000.56;55,600,000.56;55,600,000.56;47,260,000.00;Europejski Bank Inwestycyjny;0;L-2950;Luksemburg;;;02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych;bez szczególnej formy prawnej;01 Obszar miejski;;;2011/01/27;2011/02/09
30-9;30;Projekt;JESSICA;RPWP.04.01.00-30-001/09-02;Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013;RPWP.04.00.00;RPWP.04.01.00;;257,567,000.00;257,567,000.00;257,567,000.00;193,175,250.00;Europejski Bank Inwestycyjny;0;L-2950;Luksemburg;;;61 Zintegrowane projekty na rzecz rewitalizacji obszarów miejskich i wiejskich;bez szczególnej formy prawnej;01 Obszar miejski;;;2011/01/27;2011/02/09
32-8;32;Projekt;Wzrost konkurencyjności firmy CONCEPT poprzez zakup innowacyjnej kamery termowizyjnej wykorzystywanej w procesie świadczonych usług;RPZP.01.01.01-32-037/10-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;174,240.00;173,240.00;103,944.00;103,944.00;CONCEPT Anna Żóralska;5711605504;71-505;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/04/04;2011/04/05
32-9;32;Projekt;Utworzenie innowacyjnego, niestacjonarnego biura zarządzania wspólnotami mieszkaniowymi położonymi w woj. zach.-pom. głównie na obszarach o szczególnie niekorzystnej sytuacji społeczno-gospodarczej.;RPZP.01.01.01-32-050/09-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;127,471.00;117,941.00;70,764.00;60,149.38;"PHU ""Administrator"" s.c. Wojciech Bauer, Joanna Grabowska";6731752545;78-400;Szczecinek;Zachodniopomorskie;Powiat szczecinecki;08 Inne inwestycje w przedsiębiorstwa;spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/05/04;2011/05/04
32-10;32;Projekt;Wzrost konkurencyjności firmy Ogród pod Wierzbami poprzez inwestycję w nowoczesne urządzenia do pielęgnacji terenów zielonych.;RPZP.01.01.01-32-106/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;122,389.00;100,318.84;60,191.30;51,162.60;„Ogród pod Wierzbami Spółka z ograniczoną odpowiedzialnością” Spółka Komandytowa;9552156963;71-001;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;spółka komandytowa - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/02/01;2011/02/02
32-11;32;Projekt;Rozbudowa parku maszynowego przedsiębiorstwa C.M. kluczem do podniesienia konkurencyjności na rynku krajowym;RPZP.01.01.01-32-107/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;2,256,958.45;1,636,052.00;981,631.20;834,386.50;"Firma Handlowo-Uslugowa ""C.M."" Marek Czaja";8520023359;71-163;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/03/24;2011/03/25
32-12;32;Projekt;Wdrożenie sytemu druku cyfrowego ze zintegrowanym systemem kontrolno - zarządzającym wraz z outsourcingiem tej usługi;RPZP.01.01.01-32-121/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;194,560.00;159,475.41;95,685.24;81,332.44;ARSO-SERWIS Przedsiębiorstwo Usługowe Roman Proszkowski;8521032857;71-312;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.01-32-121/09-01;Nie;2011/02/10;2011/02/17
32-13;32;Projekt;Wzrost konkurencyjności firmy S-PIRO poprzez inwestycje i wdrożenie innowacji produktowej;RPZP.01.01.01-32-133/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;199,410.00;199,410.00;119,646.00;119,646.00;S-PIRO MARINA CHORUŻYJ;8522278796;71-784;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.01-32-133/10-02;Nie;2011/02/22;2011/02/28
32-14;32;Projekt;„Zdobycie pozycji lidera przez firmę Glob-Term na krajowym rynku wytwarzania biomasy poprzez inwestycje w innowacyjny sprzęt”.;RPZP.01.01.01-32-146/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;2,033,332.52;1,666,666.00;999,999.60;999,999.60;Glob – Term Spółka Cywilna Józef Zalewski i Wspólnicy;8512815502;72-006;Mierzyn;Zachodniopomorskie;Powiat policki;08 Inne inwestycje w przedsiębiorstwa;spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);;;2011/01/28;2011/02/03
32-15;32;Projekt;Wzrost konkurencyjności firmy Przerób Drewna Usługi Transportowe Błażej Kacprzak poprzez zakup innowacyjnego urządzenia do przerobu odpadów drzewnych na biomasę;RPZP.01.01.01-32-161/10-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;1,540,860.00;1,263,000.00;757,800.00;757,800.00;Przerób Drewna Usługi Transportowe Błażej Kacprzak;5941002620;73-240;Strumienno;Zachodniopomorskie;Powiat choszczeński;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPZP.01.01.01-32-161/10-02;Nie;2011/05/10;2011/05/11
32-16;32;Projekt;Zwiększenie konkurencyjności Zakładu Ogólnobudowlanego Maso-Tech dzięki kompleksowości oraz poszerzeniu oferty świadczonych usług budowlanych;RPZP.01.01.01-32-167/09-04;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;170,800.00;140,000.00;84,000.00;71,399.99;Maso-Tech Zakład Ogólnobudowlany Zdrojewski Sylwester;8512177438;72-010;Plichowo;Zachodniopomorskie;Powiat policki;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/02/18;2011/02/18
32-17;32;Projekt;Rozwój zasobów technicznych oraz zakresu działalności firmy WASTE Daniel Jaworski w firmie w Szczecinie przy ul. Wiśniowej 13, w celu zwiększenia wydajności pracy i rentowności działalności.;RPZP.01.01.01-32-192/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;1,573,932.28;1,295,974.02;777,584.41;660,946.75;Waste Daniel Jaworski;8512459792;71-496;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.01-32-192/09-03;Tak;2011/01/17;2011/01/18
32-18;32;Projekt;Podwyższenie konkurencyjności Firmy Produkcyjno Usługowej i Handlowej Waldemar Kwarta poprzez rozbudowę parku maszynowego do prac ogrodniczych;RPZP.01.01.01-32-321/09-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;123,208.64;100,990.69;60,594.41;51,505.24;Firma Produkcyjno Usługowa i Handlowa Waldemar Kwarta;5971245758;74-300;Myślibórz;Zachodniopomorskie;Powiat myśliborski;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.01-32-321/09-02;Tak;2011/01/13;2011/01/20
32-19;32;Projekt;Innowacyjny „Świat reklamy 3D” Agencja Reklamowa „Marek Nowaczyk” w Szczecinie;RPZP.01.01.01-32-349/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;1,976,400.00;1,620,000.00;972,000.00;972,000.00;Marek Nowaczyk;8521653298;71-037;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.01-32-349/10-01;Nie;2011/02/15;2011/02/15
32-20;32;Projekt;Wzrost konkurencyjności przedsiębiorstwa poprzez unowocześnienie posiadanego majątku trwałego i wprowadzenie nowych usług na rynek krajowy.;RPZP.01.01.01-32-377/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;634,396.34;484,497.00;290,698.20;290,698.20;SPORT EVENT – Paweł Fąferek;6691660706;78-449;Borne Sulinowo;Zachodniopomorskie;Powiat szczecinecki;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);;;2011/05/16;2011/05/17
32-21;32;Projekt;Poprawa konkurencyjności firmy Broker-Life Ćwikliński Krzysztof poprzez rozszerzenie oferowanych usług. ;RPZP.01.01.01-32-436/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.01;197,000.00;153,660.00;92,196.00;92,196.00;Broker-Life Krzysztof Ćwikliński;8511009928;72-020;Trzebież;Zachodniopomorskie;Powiat policki;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);;;2011/03/09;2011/03/10
