ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
08-05;08;Powiat;Powiat słubicki;;;;;;332992.5;332992.5;283043.63;283043.63;;;;;;;;;;;;;
08-05-1;08-05;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
08-06;08;Powiat;Powiat strzelecko-drezdenecki;;;;;;332992.5;332992.5;283043.63;283043.63;;;;;;;;;;;;;
08-06-1;08-06;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
08-07;08;Powiat;Powiat sulęciński;;;;;;332992.5;332992.5;283043.63;283043.63;;;;;;;;;;;;;
08-07-1;08-07;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
08-08;08;Powiat;Powiat świebodziński;;;;;;332992.5;332992.5;283043.63;283043.63;;;;;;;;;;;;;
08-08-1;08-08;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
08-12-2;08-12;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
08-09;08;Powiat;Powiat zielonogórski;;;;;;332992.5;332992.5;283043.63;283043.63;;;;;;;;;;;;;
08-09-1;08-09;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
08-10-2;08-10;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
08-11;08;Powiat;Powiat żarski;;;;;;332992.5;332992.5;283043.63;283043.63;;;;;;;;;;;;;
08-11-1;08-11;Projekt;Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze;RPLB.03.03.00-08-001/09-01;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.03.00.00;RPLB.03.03.00;;332,992.50;332,992.50;283,043.63;283,043.63;Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego;9291003751;65-074;zielona góra;Lubuskie;Powiat m. Zielona Góra;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);stowarzyszenie;01 Obszar miejski;RPLB.03.03.00-08-001/09-01;Tak;2010/03/05;2010/03/08
10-12;10;Powiat;Powiat radomszczański;;;;;;14900441.15;14442948.71;10832211.53;10832211.53;;;;;;;;;;;;;
10-12-1;10-12;Projekt;Przebudowa ciagu dróg powiatowych nr 3922E i 3923E KLETNIA - ŻYTNO;RPLD.01.01.00-00-012/09-04;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.01.00.00;RPLD.01.01.00;;14,900,441.15;14,442,948.71;10,832,211.53;10,832,211.53;Powiat Radomszczański;7722261699;97-500;Radomsko;Łódzkie;Powiat radomszczański;23 Drogi regionalne/lokalne;wspólnota samorządowa - powiat;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPLD.01.01.00-00-012/09-06;Nie;2010/09/30;2010/10/11
10-21;10;Powiat;Powiat brzeziński;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-21-1;10-21;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-02;10;Powiat;Powiat kutnowski;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-02-1;10-02;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-03;10;Powiat;Powiat łaski;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-03-1;10-03;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-04;10;Powiat;Powiat łęczycki;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-04-1;10-04;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-05;10;Powiat;Powiat łowicki;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-05-1;10-05;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-61;10;Powiat;Powiat m. Łódź;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-61-1;10-61;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-07;10;Powiat;Powiat opoczyński;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-07-1;10-07;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-10-2;10-10;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-11;10;Powiat;Powiat poddębicki;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-11-1;10-11;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-15;10;Powiat;Powiat skierniewicki;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-15-1;10-15;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-17;10;Powiat;Powiat wieluński;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-17-1;10-17;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-18;10;Powiat;Powiat wieruszowski;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-18-1;10-18;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-20;10;Powiat;Powiat zgierski;;;;;;922970.77;922970.77;784525.15;784525.15;;;;;;;;;;;;;
10-20-1;10-20;Projekt;Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II;RPLD.02.05.00-00-011/09-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.05.00;;922,970.77;922,970.77;784,525.15;784,525.15;KW PSP w Łodzi;7270134501;90-521;Łódź;Łódzkie;Powiat m. Łódź;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.02.05.00-00-011/09-05;Nie;2010/03/31;2010/03/31
10-10-3;10-10;Projekt;INFRASTRUKTURA REGIONALNEGO SYSTEMU INFORMACJI MEDYCZNEJ WOJEWÓDZTWA ŁÓDZKIEGO (RSIM - INFRASTRUKTURA);RPLD.04.01.00-00-001/09-02;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.04.00.00;RPLD.04.01.00;;3,192,496.00;3,192,496.00;2,394,372.00;2,394,372.00;Województwo Łódzkie;7251739344;90-051;Łódź;Łódzkie;Powiat m. Łódź;11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.);wspólnota samorządowa - województwo;01 Obszar miejski;RPLD.04.01.00-00-001/09-08;Nie;2010/05/12;2010/05/17
10-10-4;10-10;Projekt;USŁUGI REGIONALNEGO SYSTEMU INFORMACJI MEDYCZNEJ WOJEWÓDZTWA ŁÓDZKIEGO (RSIM - USŁUGI);RPLD.04.02.00-00-001/09-02;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.04.00.00;RPLD.04.02.00;;2,521,635.43;2,521,635.43;1,891,226.57;1,891,226.57;Województwo Łódzkie;7251739344;90-051;Łódź;Łódzkie;Powiat m. Łódź;13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);wspólnota samorządowa - województwo;01 Obszar miejski;RPLD.04.02.00-00-001/09-08;Nie;2010/05/12;2010/05/17
10-16-2;10-16;Projekt;Wykorzystanie technologii informacyjnych i komunikacyjnych (ICT) szansą rozwoju gmin Powiatu Tomaszowskiego;RPLD.04.02.00-00-008/08-02;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.04.00.00;RPLD.04.02.00;;1,280,247.26;1,280,247.26;1,088,210.17;1,088,210.17;Gmina Lubochnia;7732223364;97-217;Lubochnia;Łódzkie;Powiat tomaszowski;11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.);wspólnota samorządowa - gmina;01 Obszar miejski;RPLD.04.02.00-00-008/08-12;Nie;2010/02/02;2010/02/03
10-10-5;10-10;Projekt;ROZBUDOWA ZINTEGROWANEGO SYSTEMU STANOWISK KIEROWANIA: E - USŁUGI DLA SPOŁECZEŃSTWA;RPLD.04.02.00-00-012/09-02;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.04.00.00;RPLD.04.02.00;;59,303.09;59,303.09;50,407.63;50,407.63;Komenda Wojewódzka Policji w Łodzi;7260004458;91-048;Łódź;Łódzkie;Powiat m. Łódź;11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.);państwowa jednostka organizacyjna;01 Obszar miejski;RPLD.04.02.00-00-012/09-05;Nie;2010/04/12;2010/04/13
10-06;10;Powiat;Powiat łódzki wschodni;;;;;;2559250.22;2545656.49;1664095.65;1664095.65;;;;;;;;;;;;;
10-06-1;10-06;Projekt;Infrastruktura Regionalnego Systemu Informacji Przestrzennej Województwa Łódzkiego;RPLD.04.02.00-00-021/09-02;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.04.00.00;RPLD.04.02.00;;2,559,250.22;2,545,656.49;1,664,095.65;1,664,095.65;Województwo Łódzkie;7251739344;90-051;Łódź;Łódzkie;Powiat m. Łódź;11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.);wspólnota samorządowa - województwo;01 Obszar miejski;RPLD.04.02.00-00-021/09-08;Nie;2010/12/21;2010/12/27
10-10-6;10-10;Projekt;Infrastruktura Regionalnego Systemu Informacji Przestrzennej Województwa Łódzkiego;RPLD.04.02.00-00-021/09-02;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.04.00.00;RPLD.04.02.00;;2,559,250.22;2,545,656.49;1,664,095.65;1,664,095.65;Województwo Łódzkie;7251739344;90-051;Łódź;Łódzkie;Powiat m. Łódź;11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.);wspólnota samorządowa - województwo;01 Obszar miejski;RPLD.04.02.00-00-021/09-08;Nie;2010/12/21;2010/12/27
14-21;14;Powiat;Powiat pruszkowski;;;;;;286431.6;184080.0;110448.0;93880.8;;;;;;;;;;;;;
14-21-1;14-21;Projekt;Rozbudowa istniejącego przedsiębiorstwa w zakresie demontażu pojazdów wyłączonych z eksploatacji;RPMA.01.05.00-14-013/08-01;Regionalny Program Operacyjny Województwa Mazowieckiego;RPMA.01.00.00;RPMA.01.05.00;;286,431.60;184,080.00;110,448.00;93,880.80;TRANS - ZBYT P.T.H. SKUP ZŁOMU I METALI KOLOROWYCH;5342058689;05-090;Raszyn;Mazowieckie;Powiat pruszkowski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPMA.01.05.00-14-013/08-02;Tak;2010/05/24;2010/05/24
14-63;14;Powiat;Powiat m. Radom;;;;;;1238977.2;1015555.08;609333.05;517933.09;;;;;;;;;;;;;
14-63-1;14-63;Projekt;Dom weselny Dalia;RPMA.01.05.00-14-591/08-02;Regionalny Program Operacyjny Województwa Mazowieckiego;RPMA.01.00.00;RPMA.01.05.00;;1,238,977.20;1,015,555.08;609,333.05;517,933.09;"Śliwka Jolanta ""Dalia""";9481034074;26-600;Radom;Mazowieckie;Powiat m. Radom;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPMA.01.05.00-14-591/08-04;Tak;2010/07/27;2010/08/04
12-10-2;12-10;Projekt;Telefonia i szerokopasmowy dostep do internetu WIMAX;RPMP.02.01.01-12-087/08-02;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.02.00.00;RPMP.02.01.00;RPMP.02.01.01;894,666.67;733,333.33;293,333.33;249,333.33;TELBESKID;7381022521;33-300;NOWY SĄCZ;Małopolskie;Powiat m. Nowy Sącz / Powiat nowosądecki;08 Inne inwestycje w przedsiębiorstwa;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;;;2010/04/23;2010/04/26
12-03-3;12-03;Projekt;Mikro Fundusz Pożyczkowy CBMZ;RPMP.02.01.04-12-365/09-01;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.02.00.00;RPMP.02.01.00;RPMP.02.01.04;5,910,727.77;5,910,727.77;5,910,627.77;5,024,033.60;Centrum Bizensu Małopolski Zachodniej Sp. z o.o.;5492121389;32-600;Oświęcim;Małopolskie;Powiat oświęcimski;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;01 Obszar miejski;RPMP.02.01.04-12-365/09-05;Nie;2010/01/28;2010/01/29
