ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
33-125;33;Projekt;Metody ochrony w³asnoœci intelektualnej. Dzia³ania popularyzatorskie.;POIG.05.04.02-00-019/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.05.00.00;POIG.05.04.00;POIG.05.04.02;633,318.00;633,318.00;633,318.00;538,320.30;INVESTIN Spó³ka z ograniczon¹ odpowiedzialnoœci¹;5252245152;00-656;Warszawa;Mazowieckie;Powiat m. st. Warszawa;09 Inne dzia³ania maj¹ce na celu pobudzanie badañ, innowacji i przedsiêbiorczoœci w MŒP;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.05.04.02-00-019/09-04;Nie;2010/07/26;2010/07/30
33-126;33;Projekt;W³asnoœæ intelektualna jako narzêdzie zwiêkszania innowacyjnoœci i konkurencyjnoœci przedsiêbiorstw.;POIG.05.04.02-00-026/08-03;Program Operacyjny Innowacyjna Gospodarka;POIG.05.00.00;POIG.05.04.00;POIG.05.04.02;452,000.00;452,000.00;452,000.00;384,200.00;Uniwersytet Jagielloñski, Instytut Prawa W³asnoœci Intelektualnej;6750002236;31-007;Kraków;Ma³opolskie;Powiat m. Kraków;09 Inne dzia³ania maj¹ce na celu pobudzanie badañ, innowacji i przedsiêbiorczoœci w MŒP;uczelnia wy¿sza;00 Nie dotyczy;POIG.05.04.02-00-026/08-08;Tak;2010/09/16;2010/09/23
33-127;33;Projekt;Eksport innowacyjnych pojemników oxybiodegradowalnych kierunkiem rozwoju firmy CHEKO;POIG.06.01.00-04-042/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.01.00;;12,500.00;12,500.00;10,000.00;8,500.00;"Zak³ady Wytwórcze ""CHEKO"" Sp. z o.o.";8880401065;87-800;W³oc³awek;Kujawsko-pomorskie;Powiat m. W³oc³awek;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIG.06.01.00-04-042/10-01;Tak;2010/11/05;2010/11/29
33-128;33;Projekt;Przygotowanie Planu Rozwoju Eksportu dla AVARTE;POIG.06.01.00-28-013/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.01.00;;12,500.00;12,500.00;10,000.00;8,500.00;AVARTE Spó³ka z o.o.;8431594853;82-300;Elbl¹g;Warmiñsko-mazurskie;Powiat elbl¹ski / Powiat m. Elbl¹g;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;;;2010/12/31;2011/01/20
33-129;33;Projekt;Sieæ Centrów Obs³ugi Inwestorów i Eksporterów (COIE);POIG.06.02.01-00-001/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.02.00;POIG.06.02.01;77,818,573.00;77,818,573.00;77,818,573.00;66,145,787.05;Minister Gospodarki, Departament Instrumentów Wsparcia;5262897181;00-507;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.06.02.01-00-001/09-09;Nie;2010/09/23;2010/10/19
33-130;33;Projekt;Turystyka w siodle - infrastruktura innowacyjnego i unikatowego produktu turystycznego;POIG.06.04.00-00-007/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.04.00;;33,321,467.00;31,574,958.00;16,184,656.00;13,756,957.60;Wojwództwo £ódzkie;7251739344;90-051;£ódŸ ;£ódzkie;Powiat m. £ódŸ;57 Inne wsparcie na rzecz wzmocnienia us³ug turystycznych;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;;;2010/08/26;2010/09/01
33-131;33;Projekt;Wschodnioeuropejskie Centrum Kongresowo - Sportowe Ar³amów;POIG.06.04.00-00-008/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.04.00;;67,009,316.00;54,925,669.00;8,610,000.00;7,318,500.00;Oœrodek Wypoczynkowy AR£AMÓW S.A.;6891093258;38-712;Wojtkowa;Podkarpackie;Powiat bieszczadzki;57 Inne wsparcie na rzecz wzmocnienia us³ug turystycznych;spó³ka akcyjna - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIG.06.04.00-00-008/10-02;Nie;2010/08/26;2010/08/27
33-132;33;Projekt;Toruñ - Hanza nad Wis³¹;POIG.06.04.00-00-011/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.04.00;;23,933,790.00;19,676,286.88;12,520,000.00;10,642,000.00;Gmina Miasta Toruñ;8790001014;87-100;Toruñ;Kujawsko-pomorskie;Powiat m. Toruñ / Powiat toruñski;57 Inne wsparcie na rzecz wzmocnienia us³ug turystycznych;gminna samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;POIG.06.04.00-00-011/10-01;Nie;2010/09/30;2010/10/08
33-133;33;Projekt;Po³udniowo-zachodni Szlak Cysterski;POIG.06.04.00-00-012/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.04.00;;36,803,890.48;31,536,250.00;26,805,812.50;22,784,940.62;Województwo Dolnoœl¹skie;8992233911;50-411;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;57 Inne wsparcie na rzecz wzmocnienia us³ug turystycznych;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;POIG.06.04.00-00-012/10-01;Nie;2010/09/30;2010/10/25
33-134;33;Projekt;Bug - rajem dla turysty;POIG.06.04.00-00-018/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.04.00;;11,200,000.00;11,190,000.00;9,511,500.00;8,084,775.00;Gmina Drohiczyn;5441437094;17-312;Drohiczyn;Podlaskie;Powiat siemiatycki;57 Inne wsparcie na rzecz wzmocnienia us³ug turystycznych;gminna samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;POIG.06.04.00-00-018/10-02;Nie;2010/12/21;2010/12/22
33-135;33;Projekt;Promocja polskiej gospodarki na rynkach miêdzynarodowych;POIG.06.05.01-00-001/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.01;198,507,840.00;198,507,840.00;198,507,840.00;168,731,664.00;Minister Gospodarki, Departament Instrumentów Wsparcia;5262897181;00-507;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.06.05.01-00-001/09-03;Nie;2010/09/27;2010/10/14
33-136;33;Projekt;Promocja firmy Datentechnik na rynku izraelskim;POIG.06.05.02-00-012/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;7,264.00;5,954.00;2,977.00;2,530.45;Datentechnik Mariusz Jednoralski;7262296241;91-226;£ódŸ;£ódzkie;Powiat m. £ódŸ;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;;;2010/12/13;2010/12/16
33-137;33;Projekt;Rozwój dzia³alnoœci eksportowej przez udzia³ w misji gospodarczej do USA;POIG.06.05.02-00-013/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;28,391.84;23,272.00;11,636.00;9,890.60;AQUADREAM Sp. z o.o.;1132723523;03-801;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-013/10-01;Tak;2010/12/09;2010/12/09
33-138;33;Projekt;Rozwój dzia³alnosci eksportowej przez udzia³ w misji gospodarczej do USA;POIG.06.05.02-00-014/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;28,391.84;23,272.00;11,636.00;9,890.60;VIKA-MET Roman Moczulski;5321753786;05-420;Józefów;Mazowieckie;Powiat otwocki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-014/10-01;Tak;2010/12/21;2010/12/21
33-139;33;Projekt;Rozwój dzia³alnoœci eksportowej przez udzia³ w misji gospodarczej do USA;POIG.06.05.02-00-015/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;20,496.00;16,800.00;8,400.00;7,140.00;Centrum Informacji Gospodarczej Andrzej Nogal;8261765303;00-801;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-015/10-01;Tak;2010/12/09;2010/12/09
33-140;33;Projekt;Rozwój dzia³alnoœci eksportowej przez udzia³ w misji gospodarczej do USA;POIG.06.05.02-00-016/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;20,496.00;16,800.00;8,400.00;7,140.00;DAKO Konrad Lasek Producent Lizaków;1251246294;05-200;Wo³omin;Mazowieckie;Powiat wo³omiñski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-016/10-01;Tak;2010/12/13;2010/12/14
33-141;33;Projekt;Rozwój dzia³alnoœci ekspoprtowej przez udzia³ w misji gospodarczej do USA;POIG.06.05.02-00-017/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;20,496.00;16,800.00;8,400.00;7,140.00;C.K. RETUREX Biuro Handlowo-Prawne Czes³aw Komasa;1130485806;04-801;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-017/10-01;Tak;2010/12/14;2010/12/14
33-142;33;Projekt;Rozwój dzia³alnosci eksportowej przez udzia³ w misji gospodarczej do USA;POIG.06.05.02-00-018/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;20,496.00;16,800.00;8,400.00;7,140.00;Przedsiêbiorstwo Us³ugowo-Gastronomiczne ¯AK Iwona Marcinkiewicz;9291025161;65-001;Zielona Góra;Lubuskie;Powiat m. Zielona Góra / Powiat zielonogórski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-018/10-01;Tak;2010/12/15;2010/12/15
33-143;33;Projekt;Promocja polskich samochodów terenowego i dostawczego;POIG.06.05.02-00-020/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;7,250.66;5,943.16;2,971.58;2,525.84;DZT TYMIÑSCY SPÓ£KA JAWNA;5441502704;17-300;Baciki Œrednie;Podlaskie;Powiat siemiatycki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka jawna - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-020/10-01;Tak;2010/12/21;2010/12/21
33-144;33;Projekt;Udzia³ w targach Autumn International Fair Albania/Tirana 25-30.11.2010;POIG.06.05.02-00-022/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;19,616.00;19,000.00;9,500.00;8,075.00;Pol-Mot Rail Sp. z o.o.;5272561844;00-220;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-022/10-01;Tak;2010/11/22;2010/11/23
33-145;33;Projekt;Udzia³ w targach Tirana International Autumn Fair Albania/Tirana 25-30.11.2010;POIG.06.05.02-00-023/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;34,476.00;33,816.00;16,908.00;14,371.80;POL-MOT WARFAMA S.A.;7392388088;11-040;Dobre Miasto;Warmiñsko-mazurskie;Powiat olsztyñski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;;;2010/12/06;2010/12/06
33-146;33;Projekt;"Stoisko narodowe na Miêdzynarodowych Targach ""Autumn International Fair"" Albania/Tirana";POIG.06.05.02-00-024/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;38,388.00;37,728.00;18,864.00;16,034.40;Altrex International Sp. z o.o.;1180009054;03-286;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-024/10-01;Tak;2010/12/22;2010/12/22
33-147;33;Projekt;Udzia³ w Targach AUTUMN International Fair/Tirana, 25-30.11.2010.;POIG.06.05.02-00-027/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;30,660.00;30,000.00;15,000.00;12,750.00;Przemys³owe Centrum Optyki S.A.;5250000825;03-982;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-027/10-01;Tak;2010/12/14;2010/12/14
33-148;33;Projekt;Wznowienie kontaktów handlowych i sprzeda¿y produktów FASER S.A. w Albanii;POIG.06.05.02-00-031/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;31,648.00;30,438.00;15,219.00;12,936.15;Fabryka Sprzêtu Ratunkowego i Lamp Górniczych FASER S.A.;6451990574;42-600;Tarnowskie Góry;Œl¹skie;Powiat tarnogórski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-031/10-01;Tak;2010/12/09;2010/12/09
33-149;33;Projekt;Misja Gospodarcza towarzysz¹ca wizycie Wicepremiera Waldemara Pawlaka do Turcji/ Ankara;POIG.06.05.02-00-037/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.06.00.00;POIG.06.05.00;POIG.06.05.02;11,400.00;9,344.26;4,672.13;3,971.31;"Warszawskie Zak³ady Zielarskie ""HERBAPOL""";5340002242;05-800;Pruszków;Mazowieckie;Powiat pruszkowski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;przedsiêbiorstwo pañstwowe - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIG.06.05.02-00-037/10-01;Tak;2010/12/16;2010/12/16
33-150;33;Projekt;Elektroniczna Platforma Gromadzenia, Analizy i Udostêpniania Zasobów Cyfrowych o  Zdarzeniach Medycznych;POIG.07.01.00-00-007/09-03;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;712,640,000.00;676,840,000.00;676,840,000.00;575,314,000.00;Centrum Systemów Informacyjnych Ochrony Zdrowia;5251575309;02-326;Warszawa;Mazowieckie;Powiat m. st. Warszawa;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIG.07.01.00-00-007/09-15;Nie;2010/05/28;2010/05/31
33-151;33;Projekt;Platforma udostêpniania on-line przedsiêbiorcom us³ug i zasobów cyfrowych rejestrów medycznych;POIG.07.01.00-00-008/09-03;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;53,263,000.00;50,763,000.00;50,763,000.00;43,148,550.00;Centrum Systemów Informacyjnych Ochrony Zdrowia;5251575309;02-326;Warszawa;Mazowieckie;Powiat m. st. Warszawa;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIG.07.01.00-00-008/09-11;Nie;2010/05/31;2010/06/25
33-152;33;Projekt;Budowa systemu us³ug elektronicznych MS, w tym uruchomienie us³ug dla przedsiêbiorców i osób fizycznych, poprzez dostêp elektroniczny do wydzia³ów Krajowego Rejestru S¹dowego, Krajowego Rejestru Karnego, Biura Monitora S¹dowego i Gospodarczego;POIG.07.01.00-00-009/09-04;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;9,747,050.00;9,747,050.00;9,747,050.00;8,284,992.50;Ministerstwo Sprawiedliwoœci;5261673166;00-950;Warszawa;;;15 Inne dzia³ania maj¹ce na celu poprawê dostêpu MŒP do TIK i ich wydajne u¿ytkowanie;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.07.01.00-00-009/09-06;Nie;2010/12/30;2010/08/09
33-153;33;Projekt;Geoportal 2;POIG.07.01.00-00-010/09-03;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;89,840,000.00;89,840,000.00;89,840,000.00;76,364,000.00;G³ówny Geodeta Kraju;5261725466;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.07.01.00-00-010/09-10;Nie;2010/07/08;2009/12/07
33-154;33;Projekt;Konsolidacja i centralizacja systemów celnych i podatkowych;POIG.07.01.00-00-011/09-03;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;167,000,000.00;167,000,000.00;167,000,000.00;141,950,000.00;Ministerstwo Finansów;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.07.01.00-00-011/09-10;Nie;2010/12/28;2011/01/04
33-155;33;Projekt;Program e-C³o;POIG.07.01.00-00-012/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;119,084,500.00;119,084,500.00;119,084,500.00;101,221,825.00;Ministerstwo Finansów;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.07.01.00-00-012/09-12;Nie;2010/09/23;2010/10/14
33-156;33;Projekt;Georeferencyjna Baza Danych Obiektów Topograficznych (GBDOT) wraz z krajowym systemem zarz¹dzania;POIG.07.01.00-00-018/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;170,000,000.00;170,000,000.00;170,000,000.00;144,500,000.00;G³ówny Geodeta Kraju;5261725466;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.07.01.00-00-018/09-07;Nie;2010/06/15;2010/08/03
33-157;33;Projekt;System informacyjny o Infrastrukturze Szerokopasmowej i portal Polska Szerokopasmowa;POIG.07.01.00-00-019/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;15,999,968.00;15,999,968.00;15,999,968.00;13,599,972.80;Instytut £¹cznoœci Pañstwowy Instytut Badawczy;5250009312;04-894;Warszawa;Mazowieckie;Powiat m. st. Warszawa;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);jednostka naukowa;00 Nie dotyczy;POIG.07.01.00-00-019/09-18;Nie;2010/07/08;2010/07/09
33-158;33;Projekt;TERYT 2 - Pañstwowy rejestr granic i powierzchni jednostek podzia³ów terytorialnych kraju;POIG.07.01.00-00-021/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;45,000,000.00;45,000,000.00;45,000,000.00;38,250,000.00;G³ówny Geodeta Kraju;5261725466;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.07.01.00-00-021/09-08;Nie;2010/05/26;2010/06/08
33-159;33;Projekt;Budowa i wyposa¿enie Centrów Powiadamiania Ratunkowego;POIG.07.01.00-00-024/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;350,000,000.00;350,000,000.00;125,850,000.00;106,972,500.00;Ministerstwo Spraw Wewnêtrznych i Administracji;5210526030;02-591;Warszawa;Mazowieckie;Powiat m. st. Warszawa;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIG.07.01.00-00-024/09-03;Nie;2010/07/30;2010/08/06
33-160;33;Projekt;Informatyczny system os³ony kraju przed nadzwyczajnymi zagro¿eniami.;POIG.07.01.00-00-025/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;299,976,767.03;239,967,015.42;239,967,015.42;203,971,963.10;Instytut Meteorologii i Gospodarki Wodnej;5250008809;01-673;Warszawa;Mazowieckie;Powiat m. st. Warszawa;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);jednostka naukowa;00 Nie dotyczy;;;2010/07/30;2011/05/23
33-161;33;Projekt;e-Deklaracje 2;POIG.07.01.00-00-026/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;90,444,600.00;90,444,600.00;8,550,000.00;7,267,500.00;Minister Finansów;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/10/27;2010/10/28
33-162;33;Projekt;e-Rejestracja;POIG.07.01.00-00-028/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;40,197,600.00;40,197,600.00;5,250,000.00;4,462,500.00;Minister Finansów;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/10/27;2010/10/28
33-163;33;Projekt;e-Podatki;POIG.07.01.00-00-028/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.07.00.00;POIG.07.01.00;;150,741,000.00;150,741,000.00;26,390,000.00;22,431,500.00;Minister Finansów;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/07/30;2010/08/03
33-164;33;Projekt;Uruchomienie wielofunkcyjnej platformy komunikacji internetowej wspieraj¹cej realizacjê dzia³añ 8.1 i 8.2 PO IG;POIG.08.01.00-00-001/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.08.00.00;POIG.08.01.00;;4,354,301.40;4,354,301.40;4,354,301.40;3,701,156.19;Polska Agencja Rozwoju Przedsiêbiorczoœci;5262501444;00-834;Warszawa;Mazowieckie;Powiat m. st. Warszawa;14 Us³ugi i aplikacje dla MŒP (e-handel, kszta³cenie i szkolenie, tworzenie sieci itp.);pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/12/30;2011/01/04
33-165;33;Projekt;Stworzenie internetowego serwisu do handlu treœciami cyfrowymi (foto, video, audio, opracowania dziennikarskie);POIG.08.01.00-02-219/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.08.00.00;POIG.08.01.00;;676,110.00;624,347.00;530,694.95;451,090.70;ETHO Systems Tomasz Kabarowski  ;7542489395;51-605;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;14 Us³ugi i aplikacje dla MŒP (e-handel, kszta³cenie i szkolenie, tworzenie sieci itp.);osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.08.01.00-02-219/09-05;Nie;2010/02/22;2010/03/15
