ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
02-64-01-9;02-64-01;Projekt;Promocja i informacja RPO w 2007 r.;RPDS.10.01.00-02-009/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;618,905.82;618,905.82;526,069.95;526,069.95;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-009/08-01;Tak;2008/05/08;2008/07/01
02-64-01-10;02-64-01;Projekt;Szkolenia beneficjentów PT RPO w 2007 r.;RPDS.10.01.00-02-010/08-00;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;19,763.82;19,763.82;16,799.25;16,799.25;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-010/08-01;Tak;2008/04/21;2008/05/26
02-64-01-11;02-64-01;Projekt;Utworzenie Punktu Informacyjno-Kontaktowego dla RPO;RPDS.10.01.00-02-012/08-00;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;23,297.37;23,297.37;19,802.75;19,802.75;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-012/08-01;Tak;2008/04/21;2008/05/26
02-64-01-12;02-64-01;Projekt;Wsparcie prac Komitetu Monitorujacego RPO w 2007 r.;RPDS.10.01.00-02-013/08-00;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;34,494.95;34,494.95;29,320.71;29,320.71;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-013/08-01;Tak;2008/04/21;2008/05/26
02-64-01-13;02-64-01;Projekt;Analizy i ewaluacje RPO w 2007 r.;RPDS.10.01.00-02-014/08-00;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;41,581.26;41,581.26;35,344.07;35,344.07;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-014/08-01;Tak;2008/04/21;2008/05/26
02-64-01-14;02-64-01;Projekt;Prowadzenie monitoringu realizacji RPO w 2007 r.;RPDS.10.01.00-02-015/08-00;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;19,651.00;19,651.00;16,703.35;16,703.35;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-015/08-01;Tak;2008/04/21;2008/05/26
02-64-01-15;02-64-01;Projekt;Podróże służbowe pracowników UMWD w ramach PT RPO;RPDS.10.01.00-02-016/08-00;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;77,495.95;77,495.95;65,871.36;65,871.36;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-016/08-01;Tak;2008/04/21;2008/05/26
02-64-01-16;02-64-01;Projekt;Szkolenia dla beneficjentów RPO w 2008 r.;RPDS.10.01.00-02-017/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;181,204.73;181,204.73;154,024.02;154,024.02;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Wdrażania Regionalnego Programu Operacyjnego w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-017/08-02;Tak;2008/12/18;2008/12/19
02-64-01-17;02-64-01;Projekt;Obsługa procedury naboru i oceny wniosków o dofinansowanie w ramach RPO w 2008 r.;RPDS.10.01.00-02-018/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;156,631.00;156,631.00;133,136.35;133,136.35;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Wdrażania Regionalnego Programu Operacyjnego w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-018/08-02;Tak;2008/12/18;2008/12/19
02-64-01-18;02-64-01;Projekt;Implementacja RPO w 2008 r.;RPDS.10.01.00-02-019/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;55,611.00;55,611.00;47,269.35;47,269.35;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-019/08-02;Tak;2008/12/18;2008/12/29
02-64-01-19;02-64-01;Projekt;Wsparcie prac Komitetu Monitorującego RPO WD w 2008 r.;RPDS.10.01.00-02-020/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;52,156.00;52,156.00;44,332.60;44,332.60;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-020/08-02;Tak;2008/12/18;2008/12/19
02-64-01-20;02-64-01;Projekt;Monitoring realizacji RPO w 2008 r.;RPDS.10.01.00-02-021/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;6,139.00;6,139.00;5,218.15;5,218.15;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-021/08-01;Tak;2008/12/18;2008/12/19
02-64-01-21;02-64-01;Projekt;Szkolenia beneficjentów PT RPO w 2008 r.;RPDS.10.01.00-02-023/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;33,046.00;33,046.00;28,089.10;28,089.10;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-023/08-02;Tak;2008/12/18;2008/12/19
02-64-01-22;02-64-01;Projekt;Promocja i informacja RPO w 2008 r.;RPDS.10.01.00-02-025/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;718,363.86;718,363.86;610,609.28;610,609.28;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-025/08-02;Nie;2008/12/18;2008/12/19
02-64-01-23;02-64-01;Projekt;Analizy, ekspertyzy i ewaluacje RPO w 2008 r.;RPDS.10.01.00-02-028/08-01;Regionalny Program Operacyjny Województwa Dolnośląskiego;RPDS.10.00.00;RPDS.10.01.00;;167,457.20;167,457.20;142,338.62;142,338.62;Instytucja Zarządzająca Regionalnym Programem Operacyjnym dla Województwa Dolnośląskiego/Departament Regionalnego Programu Operacyjnego/Wydział Zarządzania Regionalnym Programem Operacyjnym w UMWD;8992233911;50-411;Wrocław;Dolnośląskie;Powiat m. Wrocław;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPDS.10.01.00-02-028/08-02;Tak;2008/12/18;2008/12/19
04-10-03-2;04-10-03;Projekt;Połączenie drogi ekspresowej S-10 z korytarzem TEN-T VIa, drogą ekspresową S-5. Odcinek drogi wojewódzkiej Nr 246 Nakło - Szubin;RPKP.01.01.00-04-109/08-00;Regionalny Program Operacyjny Województwa Kujawsko-Pomorskiego;RPKP.01.00.00;RPKP.01.01.00;;10,274,162.54;10,274,162.54;5,133,600.00;5,133,600.00;Samorząd Województwa Kujawsko-Pomorskiego;9561945671;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;23 Drogi regionalne/lokalne;wspólnota samorządowa - województwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPKP.01.01.00-04-109/08-01-K02;Tak;2008/11/25;2008/11/26
04-10-05-2;04-10-05;Projekt;Połączenie drogi ekspresowej S-10 z korytarzem TEN-T VIa, drogą ekspresową S-5. Odcinek drogi wojewódzkiej Nr 246 Nakło - Szubin;RPKP.01.01.00-04-109/08-00;Regionalny Program Operacyjny Województwa Kujawsko-Pomorskiego;RPKP.01.00.00;RPKP.01.01.00;;10,274,162.54;10,274,162.54;5,133,600.00;5,133,600.00;Samorząd Województwa Kujawsko-Pomorskiego;9561945671;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;23 Drogi regionalne/lokalne;wspólnota samorządowa - województwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPKP.01.01.00-04-109/08-01-K02;Tak;2008/11/25;2008/11/26
04-63-01-8;04-63-01;Projekt;Oceny i ekspertyzy związane z zarządzaniem i wdrażaniem RPO WK-P w 2008 r.;RPKP.08.01.00-04-002/08-00;Regionalny Program Operacyjny Województwa Kujawsko-Pomorskiego;RPKP.08.00.00;RPKP.08.01.00;;500,000.00;500,000.00;425,000.00;425,000.00;Zarząd Województwa Kujawsko-Pomorskiego;9561945671;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPKP.08.01.00-04-002/08-05;Tak;2008/06/03;2008/06/16
04-63-01-9;04-63-01;Projekt;Zapewnienie sprawnego procesu zarządzania i wdrażania dla Regionalnego Programu Operacyjnego Województwa Kujawsko-Pomorskiego w 2007 r.;RPKP.08.01.00-04-004/08-00;Regionalny Program Operacyjny Województwa Kujawsko-Pomorskiego;RPKP.08.00.00;RPKP.08.01.00;;1,340,543.98;1,340,543.98;1,139,462.38;1,139,462.38;Zarząd Województwa Kujawsko-Pomorskiego;9561945671;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPKP.08.01.00-04-004/08-01;Tak;2008/08/12;2008/08/13
04-63-01-10;04-63-01;Projekt;Promocja Regionalnego Programu Operacyjnego Województwa Kujawsko-Pomorskiego w 2008 r.;RPKP.08.02.00-04-003/08-00;Regionalny Program Operacyjny Województwa Kujawsko-Pomorskiego;RPKP.08.00.00;RPKP.08.02.00;;2,586,000.00;2,586,000.00;2,198,100.00;2,198,100.00;Zarząd Województwa Kujawsko-Pomorskiego;9561945671;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPKP.08.02.00-04-003/08-06;Tak;2008/06/03;2008/06/16
08-09;08;Powiat;Powiat zielonogórski;;;;;;6635676.82;6635676.82;5640325.28;5640325.28;;;;;;;;;;;;;
08-09-10;08-09;Gmina;Zielona Góra;;;;;;6635676.82;6635676.82;5640325.28;5640325.28;;;;;;;;;;;;;
08-09-10-1;08-09-10;Projekt;Wsparcie zarządzania i wdrażania w 2007 roku;RPLB.06.01.00-08-001/08-00;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.06.00.00;RPLB.06.01.00;;1,203,734.60;1,203,734.60;1,023,174.41;1,023,174.41;Województwo Lubuskie;9730590332;65-057;Zielona Góra;Lubuskie;Powiat m. Zielona Góra;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPLB.06.01.00-08-001/08-01;Tak;2008/06/23;2008/07/22
08-09-10-2;08-09-10;Projekt;Wsparcie zarządzania i wdrażania w 2008 roku;RPLB.06.01.00-08-002/08-00;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.06.00.00;RPLB.06.01.00;;3,753,131.29;3,753,131.29;3,190,161.59;3,190,161.59;Województwo Lubuskie;9730590332;65-057;Zielona Góra;Lubuskie;Powiat m. Zielona Góra;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPLB.06.01.00-08-002/08-05-K02;Tak;2008/07/23;2008/07/30
08-62;08;Powiat;Powiat m. Zielona Góra;;;;;;2071533.04;2071533.04;1760803.08;1760803.08;;;;;;;;;;;;;
08-62-01;08-62;Gmina;M. Zielona Góra;;;;;;2071533.04;2071533.04;1760803.08;1760803.08;;;;;;;;;;;;;
08-62-01-1;08-62-01;Projekt;Wsparcie zarządzania i wdrażania w latach 2007-2009;RPLB.06.01.00-08-004/08-00;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.06.00.00;RPLB.06.01.00;;2,071,533.04;2,071,533.04;1,760,803.08;1,760,803.08;Województwo Lubuskie;9730590332;65-057;Zielona Góra;Lubuskie;Powiat m. Zielona Góra;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPLB.06.01.00-08-004/08-02;Tak;2008/11/28;2008/11/28
08-09-10-3;08-09-10;Projekt;Wsparcie informacji, promocji, badań i oceny programu w 2007 roku;RPLB.06.02.00-08-001/08-00;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.06.00.00;RPLB.06.02.00;;86,115.58;86,115.58;73,198.24;73,198.24;Województwo Lubuskie;9730590332;65-057;Zielona Góra;Lubuskie;Powiat m. Zielona Góra;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPLB.06.02.00-08-001/08-01;Tak;2008/06/23;2008/07/22
08-09-10-4;08-09-10;Projekt;Wsparcie informacji, promocji, badań i oceny programu w 2008 roku;RPLB.06.02.00-08-002/08-00;Regionalny Program Operacyjny Województwa Lubuskiego;RPLB.06.00.00;RPLB.06.02.00;;1,592,695.35;1,592,695.35;1,353,791.04;1,353,791.04;Województwo Lubuskie;9730590332;65-057;Zielona Góra;Lubuskie;Powiat m. Zielona Góra;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorządowa - województwo;00 Nie dotyczy;RPLB.06.02.00-08-002/08-04;Tak;2008/07/23;2008/07/30
10-21;10;Powiat;Powiat brzeziński;;;;;;1993073.53;1635249.29;1389961.89;1389961.89;;;;;;;;;;;;;
10-21-02;10-21;Gmina;Brzeziny - miasto;;;;;;1993073.53;1635249.29;1389961.89;1389961.89;;;;;;;;;;;;;
10-21-02-1;10-21-02;Projekt;Termomodernizacja Szkoły Podstawowej nr 2 w Brzezinach;RPLD.02.06.00-00-010/08-00;Regionalny Program Operacyjny Województwa Łódzkiego;RPLD.02.00.00;RPLD.02.06.00;;1,993,073.53;1,635,249.29;1,389,961.89;1,389,961.89;Gmina Miasto Brzeziny;8330005565;95-060;Brzeziny;Łódzkie;Powiat brzeziński;47 Jakość powietrza;wspólnota samorządowa - gmina;01 Obszar miejski;RPLD.02.06.00-00-010/08-04;Tak;2008/11/19;2008/11/25
06-08;06;Powiat;Powiat lubartowski;;;;;;478606.0;371800.0;260260.0;221221.0;;;;;;;;;;;;;
06-08-07;06-08;Gmina;Lubartów;;;;;;478606.0;371800.0;260260.0;221221.0;;;;;;;;;;;;;
06-08-07-1;06-08-07;Projekt;Zwiększenie zdolności inwestycyjnej przedsiębiorstwa Wykonawstwo Robót Budowlanych i Ziemnych Jakub Benet poprzez zakup nowoczesnego sprzętu budowlanego;RPLU.01.01.00-06-015/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.01.00.00;RPLU.01.01.00;;478,606.00;371,800.00;260,260.00;221,221.00;Wykonawstwo Robót Budowlanych i Ziemnych Jakub Benet;7141902518;21-100;Lubartów;Lubelskie;Powiat lubartowski;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;RPLU.01.01.00-06-015/08-02;Tak;2008/12/19;2008/12/29
06-07;06;Powiat;Powiat kraśnicki;;;;;;1165668.45;931279.0;480024.35;408020.69;;;;;;;;;;;;;
06-07-05;06-07;Gmina;Kraśnik;;;;;;292174.96;287697.0;158233.35;134498.34;;;;;;;;;;;;;
06-07-05-1;06-07-05;Projekt;Uruchomienie Centrum Wsparcia na rzecz osób niepełnosprawnych;RPLU.01.01.00-06-018/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.01.00.00;RPLU.01.01.00;;292,174.96;287,697.00;158,233.35;134,498.34;DAW-MED M.KOWALSKA, M.KOWALSKI SPÓŁKA JAWNA;7151891822;23-200;Kraśnik;Lubelskie;Powiat kraśnicki;08 Inne inwestycje w przedsiębiorstwa;spółka jawna - mikro przedsiębiorstwo;01 Obszar miejski;RPLU.01.01.00-06-018/08-02;Tak;2008/12/19;2008/12/19
06-16;06;Powiat;Powiat rycki;;;;;;730066.3;598415.0;418890.5;356056.92;;;;;;;;;;;;;
06-16-04;06-16;Gmina;Ryki;;;;;;730066.3;598415.0;418890.5;356056.92;;;;;;;;;;;;;
06-16-04-1;06-16-04;Projekt;Uruchomienie nowoczesnego Studia Fotografii Cyfrowej KODAK EXPRESS w Rykach;RPLU.01.01.00-06-035/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.01.00.00;RPLU.01.01.00;;730,066.30;598,415.00;418,890.50;356,056.92;"""KODAK EXPRESS - Studio Fotograficzne"" E. Adameczek spółka jawna";5060078416;08-500;Ryki;Lubelskie;Powiat rycki;08 Inne inwestycje w przedsiębiorstwa;spółka jawna - mikro przedsiębiorstwo;01 Obszar miejski;RPLU.01.01.00-06-035/08-02;Tak;2008/12/19;2008/12/22
06-07-04;06-07;Gmina;Gościeradów;;;;;;873493.49;643582.0;321791.0;273522.35;;;;;;;;;;;;;
06-07-04-1;06-07-04;Projekt;Wzrost konkurencyjności firmy Zakład Stolarski Zbigniew Kozłowski poprzez zakup urządzeń, wdrożenie innowacyjnej technologii oraz usprawnienie systemu obsługi zamówień.;RPLU.01.03.00-06-081/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.01.00.00;RPLU.01.03.00;;873,493.49;643,582.00;321,791.00;273,522.35;Zbigniew Kozłowski;8651182963;37-455;Chwałowice;Podkarpackie;Powiat stalowowolski / Powiat tarnobrzeski;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPLU.01.03.00-06-081/08-01;Tak;2008/12/19;2008/12/29
06-12;06;Powiat;Powiat opolski;;;;;;3405693.7;3052000.0;1831200.0;1556520.0;;;;;;;;;;;;;
06-12-06;06-12;Gmina;Poniatowa;;;;;;3405693.7;3052000.0;1831200.0;1556520.0;;;;;;;;;;;;;
06-12-06-1;06-12-06;Projekt;Innowacyjna linia technologiczna do produkcji odlewów aluminiowych metodą ciśnieniową;RPLU.01.03.00-06-186/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.01.00.00;RPLU.01.03.00;;3,405,693.70;3,052,000.00;1,831,200.00;1,556,520.00;BRASS POLSKA Sp. z o.o.;8221002007;24-320; Poniatowa ;Lubelskie;Powiat opolski;08 Inne inwestycje w przedsiębiorstwa;spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;01 Obszar miejski;RPLU.01.03.00-06-186/08-01;Tak;2008/12/19;2008/12/29
06-63-01-13;06-63-01;Projekt;Wzrost konkurencyjności firmy OMEGA NMB Sp. z o.o. na rynku usług budowlanych poprzez zakup innowacyjnego zintegrowanego systemu zarządzania klasy ERP;RPLU.01.03.00-06-205/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.01.00.00;RPLU.01.03.00;;195,346.30;160,119.00;80,059.50;68,050.57;OMEGA Nowoczesne Materiały Budowlane Sp. z o.o.;9462320821;20-385;Lublin;Lubelskie;Powiat m. Lublin;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;RPLU.01.03.00-06-205/08-01;Tak;2008/12/18;2008/12/18
06-20-14-2;06-20-14;Projekt;Poprawa konkurencyjności INFO-TV-FM Sp. z o.o. poprzez zakup i uruchomienie innowacyjnych systemów telekontroli urządzeń nadawczych, oraz zakup urządzeń pomiarowych dla laboratorium badawczego spółki;RPLU.01.03.00-06-229/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.01.00.00;RPLU.01.03.00;;459,835.91;351,300.00;175,650.00;149,302.50;INFO-TV-FM Spółka z ograniczoną odpowiedzialnością;9222634632;22-400;Zamość;Lubelskie;Powiat m. Zamość / Powiat zamojski;08 Inne inwestycje w przedsiębiorstwa;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;RPLU.01.03.00-06-229/08-01;Tak;2008/12/18;2008/12/29
06-63-01-14;06-63-01;Projekt;Zatrudnienie pracowników zaangażowanych w realizację zadań związanych z zamknięciem ZPORR i realizacją RPO WL na lata 2007 - 2013;RPLU.09.01.00-06-001/07-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.09.00.00;RPLU.09.01.00;;1,389,474.70;1,389,474.70;1,181,053.48;1,181,053.48;Urząd Marszałkowski Województwa Lubelskiego w Lublinie;7122410470;20-074;Lublin;Lubelskie;Powiat m. Lublin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPLU.09.01.00-06-001/07-01;Tak;2008/06/10;2008/06/18
06-63-01-15;06-63-01;Projekt;Wsparcie wdrażania RPO - Zatrudnienie personelu.;RPLU.09.01.00-06-001/08-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.09.00.00;RPLU.09.01.00;;2,853,317.38;2,853,317.38;2,425,319.73;2,425,319.73;Urząd Marszałkowski Województwa Lubelskiego w Lublinie;7122410470;20-074;Lublin;Lubelskie;Powiat m. Lublin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPLU.09.01.00-06-001/08-10;Tak;2008/06/10;2008/08/27
06-63-01-16;06-63-01;Projekt;Wsparcie wdrażania RPO - Zatrudnienie personelu.;RPLU.09.01.00-06-001/09-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.09.00.00;RPLU.09.01.00;;4,304,746.35;4,304,746.35;3,659,034.32;3,659,034.32;Urząd Marszałkowski Województwa Lubelskiego w Lublinie;7122410470;20-074;Lublin;Lubelskie;Powiat m. Lublin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;01 Obszar miejski;RPLU.09.01.00-06-001/09-09;Tak;2008/10/07;2008/10/28
06-63-01-17;06-63-01;Projekt;Wydatki związane z organizacją i obsługą procesu selekcji i oceny projektów w ramach RPO;RPLU.09.01.00-06-002/07-00;Regionalny Program Operacyjny Województwa Lubelskiego;RPLU.09.00.00;RPLU.09.01.00;;397.10;397.10;337.53;337.53;Urząd Marszałkowski Województwa Lubelskiego w Lublinie;7122410470;20-074;Lublin;Lubelskie;Powiat m. Lublin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPLU.09.01.00-06-002/07-01;Tak;2008/06/10;2008/06/18
