"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPWM.01.01.09-28-118/08-04";"Wsparcie rozwoju działalnosci firmy GEOBET poprzez zakup specjalistycznych maszyn i urzadzen.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Purda";"3,781,557.14";"3,099,637.00";"1,499,914.34";"1,274,927.19";"GEOBET MICHAŁ WOJSIAT SPÓŁKA JAWNA";"7393616887";"10-687";"Stary Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn / Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"spółka jawna - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-118/08-03";"Tak";"2009/10/16";"2009/11/16"
"RPWM.01.01.09-28-122/08-02";"Poprawa jakości świadczonych usług drogowo- mostowych w przedsiębiorstwie ""Gwarant""";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Barczewo";"982,780.35";"793,043.94";"396,521.97";"337,043.67";"Przedsiębiorstwo Robót Inżynieryjno-Drogowych i Budowlanych „Gwarant” Dariusz Jedynak";"7391003815";"10-010";"Łegajny";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2009/12/29";"2010/01/18"
"RPWM.01.01.09-28-124/08-01";"Wzrost konkurencyjnosci firmy Usługi Transportowo - Sprzetowe Giak Danuta poprzez zakup ładowarki kołowej, koparki
gasienicowej oraz walca wibracyjnego słuzacych do swiadczenia nowej usługi";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"838,902.50";"687,625.00";"343,812.50";"292,240.63";"Usługi Transportowo - Sprzętowe Giak Danuta";"7391090955";"10-684";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-124/08-01";"Tak";"2009/03/09";"2009/04/21"
"RPWM.01.01.09-28-124/08-01";"Wzrost konkurencyjnosci firmy Usługi Transportowo - Sprzetowe Giak Danuta poprzez zakup ładowarki kołowej, koparki
gasienicowej oraz walca wibracyjnego słuzacych do swiadczenia nowej usługi";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Dywity";"838,902.50";"687,625.00";"343,812.50";"292,240.63";"Usługi Transportowo - Sprzętowe Giak Danuta";"7391090955";"10-684";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-124/08-01";"Tak";"2009/03/09";"2009/04/21"
"RPWM.01.01.09-28-129/08-02";"Uruchomienie produkcji kostki brukowej przez JAR-TECH spółka z o.o. w miejscowości Pisanica, gmina Kalinowo";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ełcki";"Kalinowo";"2,301,798.40";"1,886,720.00";"943,360.00";"801,856.00";"JAR-TECH Sp. z o.o.";"8481786081";"19-314";"Pisanica";"Warmińsko-mazurskie";"Powiat ełcki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-129/08-01";"Tak";"2009/06/17";"2009/07/03"
"RPWM.01.01.09-28-131/08-02";"Podniesienie konkurencyjności firmy Euroasfalt Spółka z o.o. poprzez zakup nowoczesnego sprzętu do modernizacji dróg";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ełcki";"Stare Juchy";"217,500.00";"217,500.00";"108,750.00";"92,437.50";"Przedsiebiorstwo Usługowo-Produkcyjne EUROASFALT Sp. z o.o.";"7390206551";"10-077";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-131/08-02";"Tak";"2009/08/04";"2009/08/13"
"RPWM.01.01.09-28-131/08-02";"Podniesienie konkurencyjności firmy Euroasfalt Spółka z o.o. poprzez zakup nowoczesnego sprzętu do modernizacji dróg";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat iławski";"Lubawa - miasto";"217,500.00";"217,500.00";"108,750.00";"92,437.50";"Przedsiebiorstwo Usługowo-Produkcyjne EUROASFALT Sp. z o.o.";"7390206551";"10-077";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-131/08-02";"Tak";"2009/08/04";"2009/08/13"
"RPWM.01.01.09-28-132/08-02";"Unowocześnienie cyklu produkcyjnego w Zakładzie Produkcji Drzewnej ""PANBAH"" Marek Jankowski, Trzonki 40, 12-200 Pisz 1";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat piski";"Pisz";"838,000.00";"772,000.00";"386,000.00";"328,100.00";"Zakład Produkcji Drzewnej ""PANBAH"" Marek Jankowski";"7421060345";"12-200";"Trzonki";"Warmińsko-mazurskie";"Powiat piski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2009/05/19";"2009/12/07"
"RPWM.01.01.09-28-134/08-01";"Zakup maszyny budowlanej droga do wzrostu konkurencyjnosci oraz dywersyfikacja przychodów z nowej usługi - robót ziemnych.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat bartoszycki";"Górowo Iławeckie - miasto";"244,000.00";"200,000.00";"100,000.00";"85,000.00";"Ryszard Kierul Zakład Usługowy Remontowo-Budowlany ""Baks""";"7431083744";"11-220";"Górowo Iławeckie";"Warmińsko-mazurskie";"Powiat bartoszycki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-134/08-01";"Tak";"2009/01/26";"2009/02/04"
"RPWM.01.01.09-28-143/08-02";"Stworzenie nowoczesnej i pełnej linii produkcyjnej dostarczajacej wysokiej jakosci wydruki wielkoformatowe na różnego typu nośnikach";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Barczewo";"129,930.00";"106,500.00";"53,250.00";"45,262.50";"WielkieRzeczy.com Łukasz Galibarczyk";"7393536697";"10-281";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2009/03/09";"2009/07/13"
"RPWM.01.01.09-28-144/08-01";"Modernizacja istniejacego oraz budowa nowego obiektu magazynowego wraz z zapleczem.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ełcki";"Ełk - miasto";"3,318,522.00";"2,720,100.00";"1,360,050.00";"1,156,042.50";"PPHU "" MARTEX"" Marta A. Trochimczyk";"8481356883";"19-300";"Ełk";"Warmińsko-mazurskie";"Powiat ełcki / Powiat olecki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-144/08-05";"Tak";"2009/03/02";"2009/04/21"
"RPWM.01.01.09-28-155/08-01";"Zakup maszyn i urządzeń pomiarowych do wyposażenia laboratorium diagnostycznego firmy ELMA ENERGIA w Olsztynie";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"227,234.58";"186,257.85";"93,128.92";"79,159.58";"Elma Energia";"7391016835";"10-192";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-155/08-02";"Tak";"2009/07/06";"2009/07/20"
"RPWM.01.01.09-28-156/08-02";"Rozbudowa zakładu produkcyjnego w Stawigudzie i zakup niezbędnych maszyn i urządzeń do wdrożenia nowej technologii produkcji.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Stawiguda";"520,517.52";"426,653.72";"213,326.86";"181,327.83";"""Karo"" Okna Drewniane Karol Karolewski";"7391172239";"11-034";"Stawiguda";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-156/08-04";"Tak";"2009/08/03";"2009/08/21"
"RPWM.01.01.09-28-161/08-01";"Wzrost konkurencyjności przedsiębiorstwa poprzez zakup maszyny budowlanej koparko-ładowarki wraz z dodatkowym osprzętem.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat braniewski";"Braniewo";"69,093.79";"51,250.00";"25,625.00";"21,781.25";"Zakład Usługowy DAN-KOP Daniel Sarnecki";"5782775254";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-161/08-01";"Tak";"2009/06/01";"2009/06/17"
"RPWM.01.01.09-28-161/08-01";"Wzrost konkurencyjności przedsiębiorstwa poprzez zakup maszyny budowlanej koparko-ładowarki wraz z dodatkowym osprzętem.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat elbląski";"Elbląg";"69,093.79";"51,250.00";"25,625.00";"21,781.25";"Zakład Usługowy DAN-KOP Daniel Sarnecki";"5782775254";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-161/08-01";"Tak";"2009/06/01";"2009/06/17"
"RPWM.01.01.09-28-161/08-01";"Wzrost konkurencyjności przedsiębiorstwa poprzez zakup maszyny budowlanej koparko-ładowarki wraz z dodatkowym osprzętem.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"69,093.79";"51,250.00";"25,625.00";"21,781.25";"Zakład Usługowy DAN-KOP Daniel Sarnecki";"5782775254";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-161/08-01";"Tak";"2009/06/01";"2009/06/17"
"RPWM.01.01.09-28-161/08-01";"Wzrost konkurencyjności przedsiębiorstwa poprzez zakup maszyny budowlanej koparko-ładowarki wraz z dodatkowym osprzętem.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ostródzki";"Ostróda";"69,093.79";"51,250.00";"25,625.00";"21,781.25";"Zakład Usługowy DAN-KOP Daniel Sarnecki";"5782775254";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-161/08-01";"Tak";"2009/06/01";"2009/06/17"
"RPWM.01.01.09-28-162/08-01";"Wzrost konkurencyjności Spółki Meblowej ""KAM"" s.j. w Milejewie poprzez zakup dwóch nowoczesnych maszyn: okleiniarki do wąskich powierzchni i sterowanego numerycznie centrum obróbczego.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat elbląski";"Milejewo";"1,195,600.00";"980,000.00";"490,000.00";"416,500.00";"""Spółka Meblowa KAM"" - K.Kosiak, M. Szewczuk, A.Wołosz, T. Zarzębski - Spółka Jawna";"5780000460";"82-316";"Milejewo";"Warmińsko-mazurskie";"Powiat elbląski";"08 Inne inwestycje w przedsiębiorstwa";"spółka jawna - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-162/08-02";"Tak";"2009/04/23";"2009/07/03"
"RPWM.01.01.09-28-166/08-01";"Wymiana pieców do wypieku pieczywa w Piekarnia Mroczkowski Krzysztof Mroczkowski w Orzyszu";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat piski";"Orzysz";"624,518.00";"511,900.00";"255,950.00";"217,557.50";"Piekarnia ""Mroczkowski"" Krzysztof Mroczkowski";"2910037509";"12-250";"Orzysz";"Warmińsko-mazurskie";"Powiat piski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-166/08-01";"Tak";"2009/03/20";"2009/04/21"
"RPWM.01.01.09-28-167/08-01";"Zakup nowego mobilnego wezła betoniarskiego";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Dobre Miasto";"1,134,600.00";"930,000.00";"465,000.00";"395,250.00";"CONCRETE-ZABŁOCCY SPÓŁKA JAWNA";"7393279728";"10-601";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka jawna - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2009/04/21";"2009/05/21"
"RPWM.01.01.09-28-174/08-03";"Zakup nowoczesnego wózka widłowego, regałów wysokiego składowania oraz czytników kodów kreskowych wraz z oprogramowaniem.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ostródzki";"Morąg";"282,496.00";"226,800.00";"113,400.00";"96,390.00";"Przedsiebiorstwo Instalacyjno-Budowlane ""NORBUD"" Norbert Szulc";"7411591118";"14-300";"Morąg";"Warmińsko-mazurskie";"Powiat ostródzki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-174/08-05";"Tak";"2009/12/16";"2010/01/07"
"RPWM.01.01.09-28-175/08-03";"Centrum logistyczne wyrobów stalowych w Mragowie.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat mrągowski";"Mrągowo - miasto";"1,439,600.00";"1,180,000.00";"590,000.00";"501,500.00";"""Centrum Budowlane Mragowo"" Spółka z ograniczona odpowiedzialnoscia";"7421004683";"11-700";"Mrągowo";"Warmińsko-mazurskie";"Powiat mrągowski";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-175/08-04";"Tak";"2009/10/16";"2009/11/16"
"RPWM.01.01.09-28-186/08-01";"NZOZ B.G.Szkutnik - nowe technologie, nowe mozliwosci leczenia pacjentów";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ostródzki";"Ostróda - miasto";"281,900.00";"281,900.00";"140,950.00";"119,807.50";"Niepubliczny Zakład Opieki Zdrowotnej Poradnie Specjalistyczne B.G. Szkutnik";"7411976083";"14-100";"Ostróda";"Warmińsko-mazurskie";"Powiat iławski / Powiat ostródzki";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-186/08-02";"Tak";"2009/02/23";"2009/03/09"
"RPWM.01.01.09-28-194/08-02";"Podniesienie konkurencyjnosci Przedsiebiorstwa TEJO poprzez dywersyfikacje usług poligraficznych dostepnych na rynku powiatu iławskiego mozliwych po wdrozeniu specjalistycznych maszyn.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat iławski";"Iława - miasto";"866,200.00";"710,000.00";"355,000.00";"301,750.00";"Przedsiebiorstwo Handlowo - Usługowe ""TEJO"" Spółka cywilna Jolanta Lipska, Zbigniew Lipski";"7440006921";"14-200";"Iława";"Warmińsko-mazurskie";"Powiat iławski";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-194/08-02";"Tak";"2009/11/18";"2009/12/07"
"RPWM.01.01.09-28-198/08-03";"Rozwój jakości usług okulistycznych w Niepublicznym Zakładzie Opieki Zdrowotnej OCULUS Jacek Rydzewski w Iławie poprzez zakup tomografu laserowego Heidelberg Retina Tomograf HRT 3";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat iławski";"Iława";"136,189.60";"136,189.60";"68,094.80";"57,880.58";"Niepubliczny Zakład Opieki Zdrowotnej OCULUS Jacek Rydzewski";"7392924411";"14-200";"Iława";"Warmińsko-mazurskie";"Powiat iławski";"08 Inne inwestycje w przedsiębiorstwa";"niepubliczny zakład opieki zdrowotnej (w tym osoby prowadzące praktyki lekarskie/pielęgniarskie)";"01 Obszar miejski";"RPWM.01.01.09-28-198/08-02";"Tak";"2009/08/28";"2009/09/08"
"RPWM.01.01.09-28-202/08-01";"Modernizacja Zakładu Produkcyjno-Usługowego Stolarstwo Mirosław Małetka poprzez zasadnicza zmianę procesu
produkcyjnego i zakup urządzeń niezbędnych do unowocześnienia i rozwoju przedsiębiorstwa.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat iławski";"Zalewo";"1,239,004.43";"952,495.00";"476,247.50";"404,810.38";"Zakład Produkcyjno-Usługowy Stolarstwo Mirosław Małetka";"7440001533";"14-230";"Zalewo";"Warmińsko-mazurskie";"Powiat iławski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-202/08-02";"Tak";"2009/04/09";"2009/06/04"
"RPWM.01.01.09-28-203/08-02";"Rozwój Zakład Sprzętu Ortopedycznego ""ORTON"" s.c. Jan Nowak Grzegorz Nowak poprzez wprowadzenie nowych usług z
zakresu produkcji oraz serwisu przyrządów ortopedycznych";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"191,055.23";"156,602.65";"78,301.32";"66,556.12";"Zakład Sprzetu Ortopedycznego ""ORTON"" s.c. Jan Nowak Grzegorz Nowak";"7392896577";"10-561";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-203/08-03";"Tak";"2009/08/03";"2009/09/08"
"RPWM.01.01.09-28-206/08-02";"Rozbudowa przedsiębiorstwa poprzez inwestycje w produkcję produktów energetycznych z odpadów.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ełcki";"Prostki";"1,268,678.00";"957,450.00";"478,725.00";"406,916.25";"TELMEX Spółka z ograniczoną odpowiedzialnością";"5420200346";"15-620";"Bialystok";"Podlaskie";"Powiat m. Białystok";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-206/08-05";"Tak";"2009/09/01";"2009/09/21"
"RPWM.01.01.09-28-218/08-01";"Wzrost konkurencyjności Firmy Budowlanej ""KEMPKA"" poprzez zakup specjalistycznego sprzętu do budowy dróg.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo";"2,699,860.00";"2,213,000.00";"1,106,500.00";"940,525.00";"Jerzy Kempka FIRMA BUDOWLANA ""KEMPKA""";"5710002382";"13-200";"Działdowo";"Warmińsko-mazurskie";"Powiat działdowski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-218/08-03";"Tak";"2009/03/16";"2009/04/21"
"RPWM.01.01.09-28-219/08-03";"Wzrost konkurencyjności firmy Kowmar poprzez rozbudowę parku maszynowego w Olsztynie.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"613,709.57";"606,241.39";"303,120.69";"257,652.59";"KOWMAR Zakład Kamieniarski s. c. Bogusława Kowalewska, Zbigniew Kowalewski";"7393522554";"10-290";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-219/08-02";"Tak";"2009/11/18";"2009/11/18"
"RPWM.01.01.09-28-226/08-01";"Wzmocnienie inwestycyjne firmy ""TRUST"" poprzez zakup sprzetu budowlanego";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"2,745,000.00";"2,250,000.00";"1,125,000.00";"956,250.00";"""TRUST"" Przedsiębiorstwo Budowlane Arkadiusz Poniatowski";"7391208606";"10-803";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-226/08-01";"Tak";"2009/04/09";"2009/04/28"
"RPWM.01.01.09-28-234/08-03";"""Modernizacja przedsiębiorstwa budowlanego ZUB MYTYCH sp. z o.o.z Elbląga poprzez zakup nowoczesnego sprzętu
budowlanego""";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Elbląg";"M. Elbląg";"1,905,640.00";"1,560,000.00";"780,000.00";"663,000.00";"Zakład Usług Budowlanych ""MYTYCH"" Spółka z Ograniczoną Odpowiedzialnością";"5782798806";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-234/08-04";"Tak";"2009/11/25";"2009/12/07"
