"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPLB.03.03.00-08-001/09-01";"Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.03.00.00";"RPLB.03.03.00";"";"Lubuskie";"Powiat sulęciński";"";"332,992.50";"332,992.50";"283,043.63";"283,043.63";"Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego";"9291003751";"65-074";"zielona góra";"Lubuskie";"Powiat m. Zielona Góra";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"stowarzyszenie";"01 Obszar miejski";"RPLB.03.03.00-08-001/09-01";"Tak";"2010/03/05";"2010/03/08"
"RPLB.03.03.00-08-001/09-01";"Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.03.00.00";"RPLB.03.03.00";"";"Lubuskie";"Powiat świebodziński";"";"332,992.50";"332,992.50";"283,043.63";"283,043.63";"Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego";"9291003751";"65-074";"zielona góra";"Lubuskie";"Powiat m. Zielona Góra";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"stowarzyszenie";"01 Obszar miejski";"RPLB.03.03.00-08-001/09-01";"Tak";"2010/03/05";"2010/03/08"
"RPLB.03.03.00-08-001/09-01";"Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.03.00.00";"RPLB.03.03.00";"";"Lubuskie";"Powiat wschowski";"";"332,992.50";"332,992.50";"283,043.63";"283,043.63";"Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego";"9291003751";"65-074";"zielona góra";"Lubuskie";"Powiat m. Zielona Góra";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"stowarzyszenie";"01 Obszar miejski";"RPLB.03.03.00-08-001/09-01";"Tak";"2010/03/05";"2010/03/08"
"RPLB.03.03.00-08-001/09-01";"Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.03.00.00";"RPLB.03.03.00";"";"Lubuskie";"Powiat zielonogórski";"";"332,992.50";"332,992.50";"283,043.63";"283,043.63";"Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego";"9291003751";"65-074";"zielona góra";"Lubuskie";"Powiat m. Zielona Góra";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"stowarzyszenie";"01 Obszar miejski";"RPLB.03.03.00-08-001/09-01";"Tak";"2010/03/05";"2010/03/08"
"RPLB.03.03.00-08-001/09-01";"Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.03.00.00";"RPLB.03.03.00";"";"Lubuskie";"Powiat żagański";"";"332,992.50";"332,992.50";"283,043.63";"283,043.63";"Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego";"9291003751";"65-074";"zielona góra";"Lubuskie";"Powiat m. Zielona Góra";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"stowarzyszenie";"01 Obszar miejski";"RPLB.03.03.00-08-001/09-01";"Tak";"2010/03/05";"2010/03/08"
"RPLB.03.03.00-08-001/09-01";"Wyposażenie jednostek Ochotniczych Straży Pożarnych w lekkie samochody ratownicze";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.03.00.00";"RPLB.03.03.00";"";"Lubuskie";"Powiat żarski";"";"332,992.50";"332,992.50";"283,043.63";"283,043.63";"Związek Ochotniczych Strazy Pożarnych rzeczypospolitej Polskiej w imieniu którego działa Oddział Wojewódzki Związku Ochotniczych Straży Pożarnych RP Województwa Lubuskiego";"9291003751";"65-074";"zielona góra";"Lubuskie";"Powiat m. Zielona Góra";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"stowarzyszenie";"01 Obszar miejski";"RPLB.03.03.00-08-001/09-01";"Tak";"2010/03/05";"2010/03/08"
"RPLD.01.01.00-00-012/09-04";"Przebudowa ciagu dróg powiatowych nr 3922E i 3923E KLETNIA - ŻYTNO";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.01.00.00";"RPLD.01.01.00";"";"Łódzkie";"Powiat radomszczański";"";"14,900,441.15";"14,442,948.71";"10,832,211.53";"10,832,211.53";"Powiat Radomszczański";"7722261699";"97-500";"Radomsko";"Łódzkie";"Powiat radomszczański";"23 Drogi regionalne/lokalne";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPLD.01.01.00-00-012/09-06";"Nie";"2010/09/30";"2010/10/11"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat brzeziński";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat kutnowski";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat łaski";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat łęczycki";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat łowicki";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat m. Łódź";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat opoczyński";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat piotrkowski";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat poddębicki";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat skierniewicki";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat wieluński";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat wieruszowski";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.02.05.00-00-011/09-00";"Wsparcie techniczne Krajowego Systemu Ratowniczo - Gaśniczego poprzez doposarzenie jednostek podległych Komendzie Wojewódzkiej Państwowej Straży Pożarnej w sprzęt ratowniczo - gaśniczy i ratownictwa chemiczno - ekologicznego - Etap II";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.02.00.00";"RPLD.02.05.00";"";"Łódzkie";"Powiat zgierski";"";"922,970.77";"922,970.77";"784,525.15";"784,525.15";"KW PSP w Łodzi";"7270134501";"90-521";"Łódź";"Łódzkie";"Powiat m. Łódź";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.02.05.00-00-011/09-05";"Nie";"2010/03/31";"2010/03/31"
"RPLD.04.01.00-00-001/09-02";"INFRASTRUKTURA REGIONALNEGO SYSTEMU INFORMACJI MEDYCZNEJ WOJEWÓDZTWA ŁÓDZKIEGO (RSIM - INFRASTRUKTURA)";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.04.00.00";"RPLD.04.01.00";"";"Łódzkie";"Powiat piotrkowski";"";"3,192,496.00";"3,192,496.00";"2,394,372.00";"2,394,372.00";"Województwo Łódzkie";"7251739344";"90-051";"Łódź";"Łódzkie";"Powiat m. Łódź";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPLD.04.01.00-00-001/09-08";"Nie";"2010/05/12";"2010/05/17"
"RPLD.04.02.00-00-001/09-02";"USŁUGI REGIONALNEGO SYSTEMU INFORMACJI MEDYCZNEJ WOJEWÓDZTWA ŁÓDZKIEGO (RSIM - USŁUGI)";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.04.00.00";"RPLD.04.02.00";"";"Łódzkie";"Powiat piotrkowski";"";"2,521,635.43";"2,521,635.43";"1,891,226.57";"1,891,226.57";"Województwo Łódzkie";"7251739344";"90-051";"Łódź";"Łódzkie";"Powiat m. Łódź";"13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.)";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPLD.04.02.00-00-001/09-08";"Nie";"2010/05/12";"2010/05/17"
"RPLD.04.02.00-00-008/08-02";"Wykorzystanie technologii informacyjnych i komunikacyjnych (ICT) szansą rozwoju gmin Powiatu Tomaszowskiego";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.04.00.00";"RPLD.04.02.00";"";"Łódzkie";"Powiat tomaszowski";"";"1,280,247.26";"1,280,247.26";"1,088,210.17";"1,088,210.17";"Gmina Lubochnia";"7732223364";"97-217";"Lubochnia";"Łódzkie";"Powiat tomaszowski";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPLD.04.02.00-00-008/08-12";"Nie";"2010/02/02";"2010/02/03"
"RPLD.04.02.00-00-012/09-02";"ROZBUDOWA ZINTEGROWANEGO SYSTEMU STANOWISK KIEROWANIA: E - USŁUGI DLA SPOŁECZEŃSTWA";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.04.00.00";"RPLD.04.02.00";"";"Łódzkie";"Powiat piotrkowski";"";"59,303.09";"59,303.09";"50,407.63";"50,407.63";"Komenda Wojewódzka Policji w Łodzi";"7260004458";"91-048";"Łódź";"Łódzkie";"Powiat m. Łódź";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"państwowa jednostka organizacyjna";"01 Obszar miejski";"RPLD.04.02.00-00-012/09-05";"Nie";"2010/04/12";"2010/04/13"
"RPLD.04.02.00-00-021/09-02";"Infrastruktura Regionalnego Systemu Informacji Przestrzennej Województwa Łódzkiego";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.04.00.00";"RPLD.04.02.00";"";"Łódzkie";"Powiat łódzki wschodni";"";"2,559,250.22";"2,545,656.49";"1,664,095.65";"1,664,095.65";"Województwo Łódzkie";"7251739344";"90-051";"Łódź";"Łódzkie";"Powiat m. Łódź";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPLD.04.02.00-00-021/09-08";"Nie";"2010/12/21";"2010/12/27"
"RPLD.04.02.00-00-021/09-02";"Infrastruktura Regionalnego Systemu Informacji Przestrzennej Województwa Łódzkiego";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.04.00.00";"RPLD.04.02.00";"";"Łódzkie";"Powiat piotrkowski";"";"2,559,250.22";"2,545,656.49";"1,664,095.65";"1,664,095.65";"Województwo Łódzkie";"7251739344";"90-051";"Łódź";"Łódzkie";"Powiat m. Łódź";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPLD.04.02.00-00-021/09-08";"Nie";"2010/12/21";"2010/12/27"
"RPMA.01.05.00-14-013/08-01";"Rozbudowa istniejącego przedsiębiorstwa w zakresie demontażu pojazdów wyłączonych z eksploatacji";"Regionalny Program Operacyjny Województwa Mazowieckiego";"RPMA.01.00.00";"RPMA.01.05.00";"";"Mazowieckie";"Powiat pruszkowski";"";"286,431.60";"184,080.00";"110,448.00";"93,880.80";"TRANS - ZBYT P.T.H. SKUP ZŁOMU I METALI KOLOROWYCH";"5342058689";"05-090";"Raszyn";"Mazowieckie";"Powiat pruszkowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPMA.01.05.00-14-013/08-02";"Tak";"2010/05/24";"2010/05/24"
"RPMA.01.05.00-14-591/08-02";"Dom weselny Dalia";"Regionalny Program Operacyjny Województwa Mazowieckiego";"RPMA.01.00.00";"RPMA.01.05.00";"";"Mazowieckie";"Powiat m. Radom";"";"1,238,977.20";"1,015,555.08";"609,333.05";"517,933.09";"Śliwka Jolanta ""Dalia""";"9481034074";"26-600";"Radom";"Mazowieckie";"Powiat m. Radom";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPMA.01.05.00-14-591/08-04";"Tak";"2010/07/27";"2010/08/04"
"RPMP.02.01.01-12-087/08-02";"Telefonia i szerokopasmowy dostep do internetu WIMAX";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.02.00.00";"RPMP.02.01.00";"RPMP.02.01.01";"Małopolskie";"Powiat nowosądecki";"";"894,666.67";"733,333.33";"293,333.33";"249,333.33";"TELBESKID";"7381022521";"33-300";"NOWY SĄCZ";"Małopolskie";"Powiat m. Nowy Sącz / Powiat nowosądecki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/04/23";"2010/04/26"
"RPMP.02.01.04-12-365/09-01";"Mikro Fundusz Pożyczkowy CBMZ";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.02.00.00";"RPMP.02.01.00";"RPMP.02.01.04";"Małopolskie";"Powiat chrzanowski";"";"5,910,727.77";"5,910,727.77";"5,910,627.77";"5,024,033.60";"Centrum Bizensu Małopolski Zachodniej Sp. z o.o.";"5492121389";"32-600";"Oświęcim";"Małopolskie";"Powiat oświęcimski";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"01 Obszar miejski";"RPMP.02.01.04-12-365/09-05";"Nie";"2010/01/28";"2010/01/29"
"RPMP.03.03.01-12-144/08-03";"Modernizacja Krakowskiego Teatru Scena STU - ""W kierunku nowoczesności""";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.03.00.00";"RPMP.03.03.00";"RPMP.03.03.01";"Małopolskie";"Powiat m. Kraków";"";"2,403,957.82";"1,905,307.84";"769,172.77";"769,172.77";"Krakowski Teatr Scena STU";"6771934376";"30-101";"Kraków";"Małopolskie";"Powiat m. Kraków";"59 Rozwój infrastruktury kulturalnej";"bez szczególnej formy prawnej";"01 Obszar miejski";"";"";"2010/08/06";"2010/08/17"
"RPMP.04.01.01-12-050/08-02";"Przebudowa drogi powiatowej nr 1555 K Łososina Dolna – Ujanowice – Młynne przebiegającej przez Powiaty Limanowski i Nowosądecki.";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat limanowski";"";"11,004,212.74";"11,004,212.74";"7,152,738.28";"7,152,738.28";"Powiat Limanowski";"7371751218";"34-600";"Limanowa";"Małopolskie";"Powiat limanowski";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPMP.04.01.01-12-050/08-09";"Nie";"2010/10/21";"2010/10/25"
"RPMP.04.01.01-12-050/08-02";"Przebudowa drogi powiatowej nr 1555 K Łososina Dolna – Ujanowice – Młynne przebiegającej przez Powiaty Limanowski i Nowosądecki.";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat nowosądecki";"";"11,004,212.74";"11,004,212.74";"7,152,738.28";"7,152,738.28";"Powiat Limanowski";"7371751218";"34-600";"Limanowa";"Małopolskie";"Powiat limanowski";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPMP.04.01.01-12-050/08-09";"Nie";"2010/10/21";"2010/10/25"
