"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPZP.01.01.02-32-097/09-01";"Zakup mobilnego specjalistycznego urządzenia do mycia pojemników na odpady.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"924,394.00";"757,700.00";"378,850.00";"378,850.00";"ZPHG JUMAR JULIAN MARUSZEWSKI";"8520300066";"72-006";"Mierzyn";"Zachodniopomorskie";"Powiat policki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.01.02-32-097/09-01";"Tak";"2010/11/05";"2010/11/05"
"RPZP.01.01.02-32-098/09-02";"Wdrożenie nowoczesnego systemu monitorowania i kontroli pojazdów w przedsiębiorstwie JUMAR.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"132,370.00";"108,500.00";"54,250.00";"46,112.50";"ZPHG JUMAR JULIAN MARUSZEWSKI";"8520300066";"72-006";"Mierzyn";"Zachodniopomorskie";"Powiat policki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.01.02-32-098/09-01-K01";"Tak";"2010/10/13";"2010/10/13"
"RPZP.01.01.02-32-116/09-01";"Wzrost konkurencyjności ZHU Józef Skrzypa poprzez zakup Pojazdu Ratownictwa Drogowego na bazie ciężkiego holownika drogowego Volvo FH";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"1,464,000.00";"1,200,000.00";"600,000.00";"510,000.00";"Zakład Handlowo-Usługowy Józef Skrzypa";"8530001589";"74-106";"Binowo";"Zachodniopomorskie";"Powiat gryfiński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2010/08/24";"2010/08/30"
"RPZP.01.01.02-32-178/09-01";"Innowacyjne technologie budownictwa drogowego metodą na udoskonalenie oferty oraz dywersyfikację działalności firmy ""GAZOPOL Ltd"" z Koszalina";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"4,703,917.40";"3,855,670.00";"1,927,835.00";"1,638,659.75";"Przedsiębiorstwo Inwestycyjno-Usługowe ""Gazopol Ltd"" Sp. z o.o.";"6690500395";"75-215";"Koszalin";"Zachodniopomorskie";"Powiat m. Koszalin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/12";"2010/11/16"
"RPZP.01.01.02-32-211/09-01";"Innowacyjna technologia przewiertów sterowanych metodą na udoskonalenie oferty przedsiębiorstwa EKOWODROL";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"1,895,367.60";"1,553,580.00";"776,790.00";"660,271.50";"PRZEDSIĘBIORSTWO INŻYNIERII ŚRODOWISKA EKOWODROL SP. Z O.O.";"6690500171";"75-846";"Koszalin";"Zachodniopomorskie";"Powiat m. Koszalin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/09";"2010/11/18"
"RPZP.01.01.03-32-011/09-03";"Zakup palownicy do posadowień pośrednich na trudnych geotechnicznie terenach. Technologia Controller Modulus Column®";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"3,230,560.00";"2,648,000.00";"1,588,800.00";"1,350,479.99";"DORBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - SPÓŁKA KOMANDYTOWA";"9552139396";"70-672";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka komandytowa - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.03-32-011/09-04";"Tak";"2010/11/29";"2010/12/03"
"RPZP.01.01.03-32-027/09-01";"Zakup przez firmę UW Service w Szczecinie wibromłota o wysokiej częstotliwości z ustawnymi parametrami mas mimośrodowych i wielkości amplitudy wraz z wyposażeniem";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"1,964,566.48";"1,610,300.40";"805,150.20";"684,377.66";"ZAKŁAD ROBÓT HYDROTECHNICZNYCH I PODWODNYCH ""UW SERVICE"" SPÓŁKA Z O.O.";"8512847324";"71-431";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.03-32-027/09-02-K02";"Tak";"2010/03/25";"2010/07/09"
"RPZP.01.01.03-32-032/09-03";"Podwyższenie konkurencyjności firmy poprzez zakup zintegrowanego mobilnego stanowiska do produkcji telewizyjnej";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"99,900.00";"81,885.00";"49,131.00";"41,761.34";"Audio-Video-Foto-Usługi Krzysztof Buczyński";"5970008080";"74-300";"Myślibórz";"Zachodniopomorskie";"Powiat myśliborski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.03-32-032/09-01-K01";"Tak";"2010/07/21";"2010/08/03"
"RPZP.01.01.03-32-041/09-01";"""Wdrożenie w firmie Glob-Term innowacyjnej technologii wytwarzania biomasy""";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"1,310,280.00";"1,074,000.00";"644,400.00";"547,739.99";"Glob – Term Spółka Cywilna Józef Zalewski i Wspólnicy";"8512815502";"72-006";"Mierzyn";"Zachodniopomorskie";"Powiat policki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.01.03-32-041/09-01-K02";"Tak";"2010/02/24";"2010/07/28"
"RPZP.01.01.03-32-062/10-01";"Uruchomienie pierwszego na świecie innowacyjnego systemu udostępniania usług geolokalizacji i wytyczania tras przejazdu NAVI-RENT przez firmę RPM Robert Piotr Paderecki";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"3,315,289.00";"2,713,950.00";"1,628,370.00";"1,628,370.00";"„RPM” Robert Piotr Paderecki";"8521074100";"70-777";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.03-32-062/10-01";"Nie";"2010/12/23";"2010/12/27"
"RPZP.01.01.03-32-077/09-01";"Wdrożenie nowoczesnej technologii satelitarnych pomiarów GPS i zastosowanie jej w procesie realizacji opracowań geodezyjnych i kartograficznych";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"315,111.36";"258,288.00";"154,972.80";"131,726.87";"Usługi Geodezyjno-Kartograficzne Grzegorz Janiec";"8541075373";"73-150";"Łobez";"Zachodniopomorskie";"Powiat łobeski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.03-32-077/09-01-K01";"Tak";"2010/03/17";"2010/04/20"
"RPZP.01.01.03-32-090/09-02";"Podniesienie konkurencyjności przedsiębiorstwa Wilkocki Przedsiębiorstwo Budowlane poprzez wdrożenie innowacyjnej technologicznie koparki wraz z wyposażeniem";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"1,505,602.00";"1,234,100.00";"740,460.00";"629,390.99";"WILKOCKI PRZEDSIĘBIORSTWO BUDOWLANE Henryk Wilkocki";"8520004126";"71-042";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.03-32-090/09-04-K01";"Tak";"2010/04/22";"2010/07/09"
"RPZP.01.01.03-32-111/10-01";"Wzrost konkurencyjności Przedsiębiorstwa Budowlano-Inżynieryjnego GRAND K. Ligus poprzez zakup mobilnej kruszarki z innowacyjnym systemem DUPLEX";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"1,751,920.00";"1,436,000.00";"861,600.00";"861,600.00";"PRZEDSIĘBIORSTWO BUDOWLANO-INŻYNIERYJNE GRAND KAZIMIERZ LIGUS";"6721006177";"78-200";"Białogard";"Zachodniopomorskie";"Powiat białogardzki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/31";"2010/12/31"
"RPZP.01.03.01-32-001/08-01";"Zwiększenie konkurencyjności firmy Wyroby Granitowe Wołczyk poprzez doradztwo w zakresie poszukiwania zewnętrznego źródła finansowania inwestycji.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"18,300.00";"15,000.00";"7,500.00";"6,375.00";"""Wyroby Granitowe Wołczyk"" Spółka Jawna";"8610007507";"72-400";"Kamień Pomorski";"Zachodniopomorskie";"Powiat kamieński";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka jawna - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-001/08-01-K01";"Tak";"2010/02/02";"2010/02/04"
"RPZP.01.03.01-32-002/09-01";"Kompleksowa strategia rozwoju firmy POLGLASS na rynkach międzynarodowych";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"83,692.00";"68,600.00";"34,300.00";"29,155.00";"Pol-Glass Spółka Jawna Krzysztof Górnicki Andrzej Bomba";"8512709071";"72-003";"Wołczkowo";"Zachodniopomorskie";"Powiat policki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka jawna - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.03.01-32-002/09-02";"Tak";"2010/12/23";"2011/01/11"
"RPZP.01.03.01-32-003/08-03";"Zwiększenie potencjału konkurencyjnego spółki Wyroby Granitowe Wołczyk poprzez doradztwo w zakresie planowania inwestycyjnego- przygotowanie dokumentacji technicznej dla inwestycji w rozbudowę firmy.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"103,700.00";"85,000.00";"40,000.00";"34,000.00";"""Wyroby Granitowe Wołczyk"" Spółka Jawna";"8610007507";"72-400";"Kamień Pomorski";"Zachodniopomorskie";"Powiat kamieński";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka jawna - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-003/08-02";"Tak";"2010/03/08";"2010/03/10"
"RPZP.01.03.01-32-005/08-03";"Wsparcie ze strony doradcy zewnętrznego fundamentem optymalnego wyboru i pozyskania źródła finansowania inwestycji prorozwojowej spółki SIS GROUP.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"24,400.00";"20,000.00";"10,000.00";"8,500.00";"HOSSO SIS GROUP Spółka z ograniczoną odpowiedzialnością z siedzibą w Gryficach";"8571883646";"72-300";"Gryfice";"Zachodniopomorskie";"Powiat choszczeński / Powiat gryficki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-005/08-02";"Tak";"2010/12/15";"2010/12/17"
"RPZP.01.03.01-32-006/09-01";"Opracowanie Biznes Planu dla inwestycji budowy i wyposażenia nowoczesnego warsztatu mechaniki pojazdowej - kluczem do wzrostu konkurencyjności firmy ANMAR";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"17,568.00";"14,400.00";"7,200.00";"6,120.00";"ANMAR Anna Małgorzata Sobieraj";"8511200520";"70-743";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/08/25";"2010/09/01"
"RPZP.01.03.01-32-008/08-02";"Wzrost konkurencyjności PPH EKODARPOL Zbigniew Zubala poprzez zakup specjalistycznych usług doradczych związanych z planowaniem inwestycyjnym.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"64,630.00";"51,800.00";"25,900.00";"22,015.00";"Przedsiębiorstwo Produkcyjno - Handlowe ""EKODARPOL"" Zbigniew Zubala";"8390400041";"74-400";"Dębno";"Zachodniopomorskie";"Powiat myśliborski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/03/26";"2010/04/20"
"RPZP.01.03.01-32-008/09-01";"Zwiększenie konkurencyjności OŚRODKA WCZASOWO– REHABILITACYJNEGO PIRAMIDA II- Andrzej Panek poprzez dostęp do specjalistycznej pomocy doradczej– opracowanie strategii rozwoju przedsiębiorstwa.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"60,146.00";"49,300.00";"24,650.00";"20,952.50";"OŚRODEK WCZASOWO- REHABILITACYJNY PIRAMIDA II Andrzej Panek";"6691105583";"76-153";"DARŁOWO";"Zachodniopomorskie";"Powiat sławieński";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-008/09-01";"Tak";"2010/10/26";"2010/10/29"
"RPZP.01.03.01-32-009/09-01";"Zwiększenie konkurencyjności USŁUGOWEGO ZAKŁADU PRALNICZEGO MAREK SOBCZYK (Kołobrzeg) poprzez ułatwienie dostępu do specjalistycznej pomocy doradczej – opracowanie strategii rozwoju.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"60,146.00";"49,300.00";"24,650.00";"20,952.50";"USŁUGOWY ZAKŁAD PRALNICZY MAREK SOBCZYK";"6711027723";"78-100";"Kołobrzeg";"Zachodniopomorskie";"Powiat kołobrzeski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-009/09-01";"Tak";"2010/11/16";"2010/11/16"
"RPZP.01.03.01-32-011/09-00";"Implementacja Systemu Zarządzania Jakością wg normy EN ISO 9001:2008 drogą do poprawy konkurencyjności firmy SEA-TECH POLAND s.c.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"18,016.00";"15,200.00";"7,600.00";"6,460.00";"SEA-TECH POLAND s.c.";"8551471662";"71-450";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/07/22";"2010/08/09"
"RPZP.01.03.01-32-016/08-03";"Planowanie procesu inwestycyjnego w firmie AGAT+ poprzez doradztwo w zakresie przygotowania dokumentacji technicznej.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"158,600.00";"130,000.00";"40,000.00";"34,000.00";"AGAT+ Spółka z ograniczoną odpowiedzialnością";"9552177942";"70-800";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/08/30";"2010/09/06"
"RPZP.01.03.01-32-016/09-01";"Doradztwo z zakresie planowania inwestycyjnego związanego z przygotowaniem biznes planu inwestycji dotyczącej budowy budynku mieszkalnego wielorodzinnego przy ul. Hożej w Szczecinie";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"36,478.00";"29,900.00";"14,950.00";"12,707.49";"""STEED"" SPÓŁKA AKCYJNA";"8521146696";"70-820";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-016/09-01";"Tak";"2010/09/07";"2010/10/01"
"RPZP.01.03.01-32-021/08-02";"Wzrost konkurencyjności firmy Gold-mark poprzez pozyskanie zewnętrznego źródła finansowania na budowę hali produkcyjnej oraz zakup nowoczesnego ciągu technologicznego.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"21,960.00";"18,000.00";"9,000.00";"7,650.00";"GOLD-MARK Andrzej Sałuda";"8520608870";"72-003";"Buk";"Zachodniopomorskie";"Powiat policki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2010/04/13";"2010/04/21"
"RPZP.01.03.01-32-022/08-02";"Wzrost konkurencyjności Przedsiębiorstwa PKS Gryfice Sp. z o.o. poprzez specjalistyczne doradztwo w zakresie pozyskiwania zewnętrznego źródła finansowania inwestycji w budowę motelu Formule 1";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"21,960.00";"18,000.00";"9,000.00";"7,650.00";"""PRZEDSIĘBIORSTWO PKS GRYFICE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"8571673972";"72-300";"Gryfice";"Zachodniopomorskie";"Powiat choszczeński / Powiat gryficki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/05/12";"2010/06/09"
"RPZP.01.03.01-32-025/08-02";"Wdrożenie systemu zarządzania środowiskowego wg normy PN-EN ISO 14001 podstawą do maksymalizacji efektywności działania Zakładu Elektryczno Metalowego BOEM ";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"90,816.80";"74,440.00";"37,220.00";"31,637.00";"Jan Borodziuk Zakład Elektryczno - Metalowy BOEM";"8571001184";"72-320";"Trzebiatów";"Zachodniopomorskie";"Powiat gryficki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-025/08-02";"Tak";"2010/11/29";"2010/12/02"
"RPZP.01.03.01-32-029/09-01";"Dokumentacja technologiczna i środowiskowa inwestycji budowy pierwszej w regionie cynkowni bezściekowej w oparciu o polski patent i normę PN-EN ISO 1461 w firmie BOEM Mirosławice";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"97,600.00";"80,000.00";"40,000.00";"34,000.00";"Jan Borodziuk Zakład Elektryczno - Metalowy BOEM";"8571001184";"72-320";"Trzebiatów";"Zachodniopomorskie";"Powiat gryficki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/05";"2010/11/19"
"RPZP.01.03.01-32-030/08-02";"„Podniesienie konkurencyjności firmy Plastikon poprzez opracowanie i wdrożenie strategii rozwoju wewnętrznego i rynkowego”";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"58,560.00";"48,000.00";"24,000.00";"20,400.00";"PLASTIKON SPÓŁKA CYWILNA JAROSŁAW SADOWSKI WALDEMAR SADOWSKI";"8542100067";"73-110";"STARGARD SZCZEC.";"Zachodniopomorskie";"Powiat stargardzki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-030/08-01-K01";"Tak";"2010/09/16";"2010/09/28"
"RPZP.01.03.01-32-030/09-01";"Przeprowadzenie specjalistycznej usługi doradczej - wdrożenie systemu zarządzania środowiskiem i jakością w firmie PapCom kluczem do podniesienia konkurencyjności.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"27,298.49";"23,000.00";"11,500.00";"9,775.00";"Papcom s.c. Z.Dobrodziej, Ł.Dobrodziej";"9552015487";"70-791";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/26";"2010/12/22"
"RPZP.01.03.01-32-031/09-01";"Pozyskanie fachowych usług doradczych, pozwalających na wybór optymalnych technologii internetowych, kluczem do odniesienia sukcesu w nowoczesnym biznesie.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"29,280.00";"24,000.00";"12,000.00";"10,200.00";"Papcom s.c. Z.Dobrodziej, Ł.Dobrodziej";"9551026649";"70-791";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/26";"2010/12/22"
