"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPMP.04.01.01-12-055/08-04";"Modernizacja drogi wojewódzkiej nr 964 Kasina-Uście Solne ETAP I";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat limanowski";"";"12,619,229.22";"12,619,229.22";"8,202,498.99";"8,202,498.99";"Województwo Małopolskie";"6762178337";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/02/17";"2011/02/25"
"RPMP.04.01.01-12-055/08-04";"Modernizacja drogi wojewódzkiej nr 964 Kasina-Uście Solne ETAP I";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat myślenicki";"";"12,619,229.22";"12,619,229.22";"8,202,498.99";"8,202,498.99";"Województwo Małopolskie";"6762178337";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/02/17";"2011/02/25"
"RPMP.04.01.01-12-055/08-04";"Modernizacja drogi wojewódzkiej nr 964 Kasina-Uście Solne ETAP I";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat wielicki";"";"12,619,229.22";"12,619,229.22";"8,202,498.99";"8,202,498.99";"Województwo Małopolskie";"6762178337";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/02/17";"2011/02/25"
"RPMP.04.01.01-12-059/08-05";"Modernizacja drogi woj. nr 776 Kraków - Proszowice - Ostrów";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat krakowski";"";"58,904,198.36";"57,978,939.00";"37,686,310.00";"37,686,310.00";"Województwo Małopolskie";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/03/24";"2011/03/24"
"RPMP.04.01.01-12-059/08-05";"Modernizacja drogi woj. nr 776 Kraków - Proszowice - Ostrów";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat proszowicki";"";"58,904,198.36";"57,978,939.00";"37,686,310.00";"37,686,310.00";"Województwo Małopolskie";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/03/24";"2011/03/24"
"RPMP.04.01.01-12-190/10-01";"Modernizacja drogi wojewódzkiej nr 977 na odcinku Tarnów - Konieczna";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat gorlicki";"";"15,721,750.00";"15,721,750.00";"13,363,487.50";"13,363,487.50";"Województwo Małopolskie";"6762178337";"31-156";" Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPMP.04.01.01-12-190/10-02";"Nie";"2011/02/22";"2011/02/25"
"RPMP.04.01.01-12-190/10-01";"Modernizacja drogi wojewódzkiej nr 977 na odcinku Tarnów - Konieczna";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"Małopolskie";"Powiat tarnowski";"";"15,721,750.00";"15,721,750.00";"13,363,487.50";"13,363,487.50";"Województwo Małopolskie";"6762178337";"31-156";" Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPMP.04.01.01-12-190/10-02";"Nie";"2011/02/22";"2011/02/25"
"RPMP.06.03.03-12-470/10-00";"„Bezpieczna Małopolska – poprawa skuteczności działań małopolskich jednostek PSP poprzez zakup specjalistycznego sprzętu pożarniczego”";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.06.00.00";"RPMP.06.03.00";"RPMP.06.03.03";"Małopolskie";"Powiat bocheński";"";"2,364,886.20";"2,364,886.20";"1,418,931.72";"1,418,931.72";"Komenda Wojewódzka Państwowej Straży Pożarnej w Krakowie";"6750007386";"30-134";"Kraków";"Małopolskie";"Powiat m. Kraków";"79 Pozostała infrastruktura społeczna";"organ władzy, administracji rządowej";"01 Obszar miejski";"";"";"2011/04/20";"2011/04/28"
"RPMP.06.03.03-12-470/10-00";"„Bezpieczna Małopolska – poprawa skuteczności działań małopolskich jednostek PSP poprzez zakup specjalistycznego sprzętu pożarniczego”";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.06.00.00";"RPMP.06.03.00";"RPMP.06.03.03";"Małopolskie";"Powiat brzeski";"";"2,364,886.20";"2,364,886.20";"1,418,931.72";"1,418,931.72";"Komenda Wojewódzka Państwowej Straży Pożarnej w Krakowie";"6750007386";"30-134";"Kraków";"Małopolskie";"Powiat m. Kraków";"79 Pozostała infrastruktura społeczna";"organ władzy, administracji rządowej";"01 Obszar miejski";"";"";"2011/04/20";"2011/04/28"
"RPMP.06.03.03-12-470/10-00";"„Bezpieczna Małopolska – poprawa skuteczności działań małopolskich jednostek PSP poprzez zakup specjalistycznego sprzętu pożarniczego”";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.06.00.00";"RPMP.06.03.00";"RPMP.06.03.03";"Małopolskie";"Powiat dąbrowski";"";"2,364,886.20";"2,364,886.20";"1,418,931.72";"1,418,931.72";"Komenda Wojewódzka Państwowej Straży Pożarnej w Krakowie";"6750007386";"30-134";"Kraków";"Małopolskie";"Powiat m. Kraków";"79 Pozostała infrastruktura społeczna";"organ władzy, administracji rządowej";"01 Obszar miejski";"";"";"2011/04/20";"2011/04/28"
"RPMP.06.03.03-12-470/10-00";"„Bezpieczna Małopolska – poprawa skuteczności działań małopolskich jednostek PSP poprzez zakup specjalistycznego sprzętu pożarniczego”";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.06.00.00";"RPMP.06.03.00";"RPMP.06.03.03";"Małopolskie";"Powiat krakowski";"";"2,364,886.20";"2,364,886.20";"1,418,931.72";"1,418,931.72";"Komenda Wojewódzka Państwowej Straży Pożarnej w Krakowie";"6750007386";"30-134";"Kraków";"Małopolskie";"Powiat m. Kraków";"79 Pozostała infrastruktura społeczna";"organ władzy, administracji rządowej";"01 Obszar miejski";"";"";"2011/04/20";"2011/04/28"
"RPMP.06.03.03-12-470/10-00";"„Bezpieczna Małopolska – poprawa skuteczności działań małopolskich jednostek PSP poprzez zakup specjalistycznego sprzętu pożarniczego”";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.06.00.00";"RPMP.06.03.00";"RPMP.06.03.03";"Małopolskie";"Powiat tarnowski";"";"2,364,886.20";"2,364,886.20";"1,418,931.72";"1,418,931.72";"Komenda Wojewódzka Państwowej Straży Pożarnej w Krakowie";"6750007386";"30-134";"Kraków";"Małopolskie";"Powiat m. Kraków";"79 Pozostała infrastruktura społeczna";"organ władzy, administracji rządowej";"01 Obszar miejski";"";"";"2011/04/20";"2011/04/28"
"RPSL.03.04.00-00-001/08-03";"KonferTur - promocja turystyczna kluczem do wzrostu rozpoznawalności powiatu gliwickiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.03.00.00";"RPSL.03.04.00";"";"Śląskie";"Powiat gliwicki";"";"66,284.22";"65,546.72";"55,714.71";"55,714.71";"Powiat Gliwicki";"6312213855";"44-100";"Gliwice";"Śląskie";"Powiat m. Gliwice";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/02/01";"2011/02/01"
"RPSL.03.04.00-00-001/09-02";"Wszystkie drogi prowadzą do nas - promocja turystyczna Powiatu Tarnogórskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.03.00.00";"RPSL.03.04.00";"";"Śląskie";"Powiat tarnogórski";"";"500,000.00";"500,000.00";"425,000.00";"425,000.00";"Powiat Tarnogórski";"6452513103";"42-600";"Tarnowskie Góry";"Śląskie";"Powiat tarnogórski";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPSL.03.04.00-00-001/09-06";"Nie";"2011/02/08";"2011/02/11"
"RPSL.04.02.00-00-008/10-00";"Przystanek e–kultura regionu częstochowskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.02.00";"";"Śląskie";"Powiat częstochowski";"";"631,523.00";"631,523.00";"536,794.55";"536,794.55";"Gmina Konopiska";"5731337550";"42-274";"Konopiska";"Śląskie";"Powiat częstochowski";"60 Inne wsparcie dla poprawy usług kulturalnych";"wspólnota samorządowa - gmina";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/03/08";"2011/03/14"
"RPSL.04.03.00-00-002/10-00";"Dni kultury Powiatu Rybnickiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"Powiat rybnicki";"";"106,209.00";"106,209.00";"90,277.65";"90,277.65";"Powiat Rybnicki";"6422590530";"44-200";"Rybnik";"Śląskie";"Powiat m. Rybnik / Powiat rybnicki";"60 Inne wsparcie dla poprawy usług kulturalnych";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/04/05";"2011/04/06"
"RPSL.04.03.00-00-032/09-03";"Festiwal Kultury Powiatu Tarnogórskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"Powiat tarnogórski";"";"507,068.72";"503,693.25";"428,139.26";"428,139.26";"Powiat Tarnogórski";"6452513103";"42-600";"Tarnowskie Góry";"Śląskie";"Powiat tarnogórski";"60 Inne wsparcie dla poprawy usług kulturalnych";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/01/18";"2011/01/20"
"RPSL.04.03.00-00-035/10-00";"W krainie utopków i wodzenia niedźwiedzia - promocja śląskiej kultury ludowej na przykładzie zwyczajów, obrzędów i legend powiatu gliwickiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"Powiat gliwicki";"";"218,600.00";"218,600.00";"185,810.00";"185,810.00";"Powiat Gliwicki";"6312606158";"44-100";"Gliwice";"Śląskie";"Powiat m. Gliwice";"60 Inne wsparcie dla poprawy usług kulturalnych";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPSL.04.03.00-00-035/10-01";"Nie";"2011/03/09";"2011/03/14"
"RPSL.05.03.00-00-047/10-00";"Termomodernizacja Zespołu Szkół nr 3 i Gimnazjum nr 2 w Czerwionce-Leszczynach";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.05.00.00";"RPSL.05.03.00";"";"Śląskie";"Powiat rybnicki";"";"5,139,493.35";"4,989,931.22";"4,241,441.53";"4,241,441.53";"Gmina i Miasto Czerwionka-Leszczyny";"6420009726";"44-230";"Czerwionka-Leszczyny";"Śląskie";"Powiat rybnicki";"43 Efektywność energetyczna, produkcja skojarzona (kogeneracja), zarządzanie energią";"wspólnota samorządowa - gmina";"01 Obszar miejski";"";"";"2011/01/18";"2011/01/24"
"RPSL.07.02.00-00-015/09-02";"Zaspokojenie potrzeb z zakresu transportu publicznego mieszkańców Powiatu Bielskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.07.00.00";"RPSL.07.02.00";"";"Śląskie";"Powiat bielski";"";"9,140,667.00";"9,140,667.00";"7,462,440.54";"7,462,440.54";"Powiat Bielski";"9372185644";"43-300";"Bielsko-Biała";"Śląskie";"Powiat m. Bielsko-Biała";"52 Promowanie czystego transportu miejskiego";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPSL.07.02.00-00-015/09-04";"Nie";"2011/01/03";"2011/01/10"
"RPSW.03.01.00-26-760/10-00";"Zakup kolejowych pojazdów szynowych do przewozów regionalnych dla województwa świętokrzyskiego.";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.01.00";"";"Świętokrzyskie";"Powiat jędrzejowski";"";"3,854,500.00";"3,854,500.00";"2,263,747.85";"2,263,747.85";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/05/25";"2011/05/25"
"RPSW.03.01.00-26-760/10-00";"Zakup kolejowych pojazdów szynowych do przewozów regionalnych dla województwa świętokrzyskiego.";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.01.00";"";"Świętokrzyskie";"Powiat kielecki";"";"3,854,500.00";"3,854,500.00";"2,263,747.85";"2,263,747.85";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/05/25";"2011/05/25"
"RPSW.03.01.00-26-760/10-00";"Zakup kolejowych pojazdów szynowych do przewozów regionalnych dla województwa świętokrzyskiego.";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.01.00";"";"Świętokrzyskie";"Powiat ostrowiecki";"";"3,854,500.00";"3,854,500.00";"2,263,747.85";"2,263,747.85";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/05/25";"2011/05/25"
"RPSW.03.01.00-26-760/10-00";"Zakup kolejowych pojazdów szynowych do przewozów regionalnych dla województwa świętokrzyskiego.";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.01.00";"";"Świętokrzyskie";"Powiat skarżyski";"";"3,854,500.00";"3,854,500.00";"2,263,747.85";"2,263,747.85";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/05/25";"2011/05/25"
"RPSW.03.01.00-26-760/10-00";"Zakup kolejowych pojazdów szynowych do przewozów regionalnych dla województwa świętokrzyskiego.";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.01.00";"";"Świętokrzyskie";"Powiat starachowicki";"";"3,854,500.00";"3,854,500.00";"2,263,747.85";"2,263,747.85";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/05/25";"2011/05/25"
"RPSW.03.01.00-26-760/10-00";"Zakup kolejowych pojazdów szynowych do przewozów regionalnych dla województwa świętokrzyskiego.";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.01.00";"";"Świętokrzyskie";"Powiat włoszczowski";"";"3,854,500.00";"3,854,500.00";"2,263,747.85";"2,263,747.85";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/05/25";"2011/05/25"
"RPWM.02.02.00-28-013/09-04";"egoturystyka.pl - produkt turystyczny Krainy EGO";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.02.00";"";"Warmińsko-mazurskie";"Powiat ełcki";"";"102,435.98";"102,435.98";"87,070.58";"87,070.58";"Powiat Ełcki";"8481570636";"19-300";"Ełk";"Warmińsko-mazurskie";"Powiat ełcki / Powiat olecki";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa - powiat";"01 Obszar miejski";"";"";"2011/02/18";"2011/02/22"
"RPWM.02.02.00-28-013/09-04";"egoturystyka.pl - produkt turystyczny Krainy EGO";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.02.00";"";"Warmińsko-mazurskie";"Powiat gołdapski";"";"102,435.98";"102,435.98";"87,070.58";"87,070.58";"Powiat Ełcki";"8481570636";"19-300";"Ełk";"Warmińsko-mazurskie";"Powiat ełcki / Powiat olecki";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa - powiat";"01 Obszar miejski";"";"";"2011/02/18";"2011/02/22"
"RPWM.02.02.00-28-013/09-04";"egoturystyka.pl - produkt turystyczny Krainy EGO";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.02.00";"";"Warmińsko-mazurskie";"Powiat olecki";"";"102,435.98";"102,435.98";"87,070.58";"87,070.58";"Powiat Ełcki";"8481570636";"19-300";"Ełk";"Warmińsko-mazurskie";"Powiat ełcki / Powiat olecki";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa - powiat";"01 Obszar miejski";"";"";"2011/02/18";"2011/02/22"
"RPWM.02.02.00-28-023/09-03";"""Dom Warmiński- Zdrowotne aspekty rekreacji poprzez propagowanie aktywnych form wypoczynku na terenie Warmii""";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.02.00";"";"Warmińsko-mazurskie";"Powiat braniewski";"";"216,000.00";"188,166.67";"159,941.66";"159,941.66";"Stowarzyszenie ""Dom Warmiński""";"7431911997";"11-100";"Lidzbark Warmiński";"Warmińsko-mazurskie";"Powiat lidzbarski";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"stowarzyszenie";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.02.02.00-28-023/09-01";"Nie";"2011/01/20";"2011/01/24"
"RPWM.02.02.00-28-023/09-03";"""Dom Warmiński- Zdrowotne aspekty rekreacji poprzez propagowanie aktywnych form wypoczynku na terenie Warmii""";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.02.00";"";"Warmińsko-mazurskie";"Powiat lidzbarski";"";"216,000.00";"188,166.67";"159,941.66";"159,941.66";"Stowarzyszenie ""Dom Warmiński""";"7431911997";"11-100";"Lidzbark Warmiński";"Warmińsko-mazurskie";"Powiat lidzbarski";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"stowarzyszenie";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.02.02.00-28-023/09-01";"Nie";"2011/01/20";"2011/01/24"
"RPWM.02.02.00-28-023/09-03";"""Dom Warmiński- Zdrowotne aspekty rekreacji poprzez propagowanie aktywnych form wypoczynku na terenie Warmii""";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.02.00";"";"Warmińsko-mazurskie";"Powiat olsztyński";"";"216,000.00";"188,166.67";"159,941.66";"159,941.66";"Stowarzyszenie ""Dom Warmiński""";"7431911997";"11-100";"Lidzbark Warmiński";"Warmińsko-mazurskie";"Powiat lidzbarski";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"stowarzyszenie";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.02.02.00-28-023/09-01";"Nie";"2011/01/20";"2011/01/24"
"RPWP.01.01.01-30-315/10-02";"Zakup wyposażenia biura, sprzętu komputerowego i oprogramowania do projektowania architektonicznego";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.01.00.00";"RPWP.01.01.00";"RPWP.01.01.01";"Wielkopolskie";"Powiat poznański";"";"167,567.00";"137,350.00";"82,410.00";"82,410.00";"ARCD PRACOWNIA PROJEKTOWA CHWIERALSKI DARIUSZ";"7851685154";"63-100";"Śrem";"Wielkopolskie";"Powiat śremski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWP.01.01.01-30-315/10-01";"Nie";"2011/02/24";"2011/02/25"
"RPWP.03.06.00-30-002/09-02";"Poprawa bezpieczeństwa środowiska przyrodniczego poprzez zakup specjalistycznego sprzętu chemiczno - ekologicznego dla KM PSP w Koninie
";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.03.00.00";"RPWP.03.06.00";"";"Wielkopolskie";"Powiat koniński";"";"550,499.60";"550,499.60";"330,299.76";"330,299.76";"Komenda Miejska Państwowej Straży Pożarnej w Koninie";"6652311284";"62-510";"Konin";"Wielkopolskie";"Powiat koniński / Powiat m. Konin";"54 Inne działania na rzecz ochrony środowiska i zapobiegania zagrożeniom";"organ władzy, administracji rządowej";"01 Obszar miejski";"RPWP.03.06.00-30-002/09-03";"Tak";"2011/01/04";"2011/01/05"
"RPWP.06.02.01-30-010/08-02";"Przebudowa i renowacja zabytkowego obiektu Muzeum Literackiego Henryka Sienkiewicza w Poznaniu";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.06.00.00";"RPWP.06.02.00";"RPWP.06.02.01";"Wielkopolskie";"Powiat m. Poznań";"";"3,818,424.23";"3,129,666.16";"2,188,262.57";"2,188,262.57";"Biblioteka Raczyńskich";"7781128507";"61-739";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"59 Rozwój infrastruktury kulturalnej";"gminna samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPWP.06.02.01-30-010/08-02";"Nie";"2011/01/26";"2011/01/27"
